timestamp,generation,total_steps,match_type,policy_loss,value_loss,entropy_loss,approx_kl,clip_frac,epochs_done,ent_launch,ent_ships,ent_target,kl_launch,kl_ships,kl_target,cf_launch,cf_ships,cf_target,mean_dense_rew,mean_cap_bonus,mean_terminal_rew,mean_attempts,mean_launched,launch_rate,mean_filtered_invalid_target,mean_filtered_zero_ships,mean_filtered_sun,mean_filtered_path,mean_out,mean_sun_crash,mean_target_hit_exclusive,mean_target_hit_ambiguous,mean_hit_other_exclusive,mean_hit_other_ambiguous,mean_captured_exclusive,mean_captured_ambiguous,mean_launched_high_prod,mean_captured_neutral,mean_captured_enemy,mean_early_home_expand,noop_rate,high_prod_target_rate,neutral_capture_rate,enemy_capture_rate,early_home_expand_per_episode,mean_target_neutral,mean_target_enemy,mean_early_neutral_attempts,mean_early_enemy_attempts,mean_early_neutral_captured,mean_early_launch_neutral_captured,target_neutral_rate,target_enemy_rate,early_neutral_attempts_per_episode,early_enemy_attempts_per_episode,early_neutral_captured_per_episode,early_launch_neutral_captured_per_episode,early_neutral_launch_to_cap_rate,mean_unknown_removal,win_rate,league_size
2026-04-24 19:21:00,10,1280,self,0.027182211633771658,0.10345497541129589,-12.101531505584717,0.04898223653435707,0.41015625,4,6.964654564857483,-3.9073747992515564,9.044252157211304,0.0033890866907313466,0.03597928490489721,0.007723459275439382,0.033203125,0.302734375,0.12109375,0.003923437500000001,0.010351562500000001,0.0,4.421875,3.234375,0.7314487632508834,0.0,0.0,0.09375,1.09375,0.0234375,0.0078125,1.21875,0.34375,0.125,0.0078125,0.2578125,0.046875,1.203125,0.1640625,0.140625,0.0,0.1015625,0.3719806763285024,0.050724637681159424,0.043478260869565216,0.0,0.9296875,2.3046875,0.046875,0.0,0.0078125,0.015625,0.28743961352657005,0.7125603864734299,6.0,0.0,1.0,2.0,0.3333333333333333,0.0,,1
2026-04-24 19:24:07,10,1280,eval,0.027182211633771658,0.10345497541129589,-12.101531505584717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1
2026-04-24 19:24:43,11,1408,self,0.034510993398725986,0.07116618659347296,-6.987066984176636,0.018707951065152884,0.193359375,4,3.779041826725006,-2.077950179576874,5.285975456237793,0.0015055252006277442,0.013897748431190848,0.0034194773761555552,0.0078125,0.169921875,0.02734375,0.008198437500000003,0.009960937500000001,0.0,2.3515625,1.8046875,0.7674418604651163,0.0,0.0,0.046875,0.5,0.0390625,0.0,0.6796875,0.0859375,0.0390625,0.0,0.140625,0.0234375,0.7421875,0.109375,0.0546875,0.0,0.21875,0.41125541125541126,0.06060606060606061,0.030303030303030304,0.0,1.3125,0.4921875,0.046875,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,6.0,0.0,0.0,0.0,0.0,0.0,,1
2026-04-24 19:25:27,12,1536,self,0.05161075200885534,0.2064293771982193,-10.397998571395874,0.03458837512880564,0.314453125,4,6.106493353843689,-3.6105247735977173,7.902029871940613,0.0025585658149793744,0.03113750647753477,0.006455327500589192,0.021484375,0.275390625,0.1015625,0.016520312500000002,0.016796875000000006,0.0,4.0859375,3.0859375,0.7552581261950286,0.0,0.0,0.0234375,0.9765625,0.015625,0.0078125,1.1328125,0.21875,0.1484375,0.0078125,0.2578125,0.03125,2.1953125,0.1796875,0.109375,0.0,0.171875,0.7113924050632912,0.05822784810126582,0.035443037974683546,0.0,1.3125,1.7734375,0.0546875,0.0,0.0,0.0,0.4253164556962025,0.5746835443037974,7.0,0.0,0.0,0.0,0.0,0.0,,1
2026-04-24 19:25:42,13,1664,self,0.005497249774634838,0.036849220748990774,-3.362831234931946,0.019773097708821297,0.173828125,4,1.6601016521453857,-0.9871989339590073,2.6899284720420837,0.0005743324290961027,0.016890438040718436,0.00208947726059705,0.0,0.162109375,0.009765625,0.0009656250000000009,0.005468750000000001,0.0,1.1171875,0.8984375,0.8041958041958042,0.0,0.0,0.0703125,0.1484375,0.0078125,0.0078125,0.515625,0.015625,0.0234375,0.0,0.046875,0.0,0.375,0.046875,0.0,0.0,0.359375,0.41739130434782606,0.05217391304347826,0.0,0.0,0.8671875,0.03125,0.03125,0.0,0.0,0.0,0.9652173913043478,0.034782608695652174,4.0,0.0,0.0,0.0,0.0,0.0,,1
2026-04-24 19:26:03,14,1792,self,0.030201887246221304,0.3652101308107376,-5.721529126167297,0.023248488549143076,0.27734375,4,3.2166069746017456,-2.1469850540161133,4.651907205581665,0.002363140578381717,0.01430295454338193,0.004275863175280392,0.009765625,0.177734375,0.046875,-0.01575,0.004492187499999999,0.0,2.4296875,1.890625,0.7781350482315113,0.0,0.0,0.03125,0.5078125,0.0078125,0.0,0.8359375,0.09375,0.0390625,0.0234375,0.1328125,0.0078125,0.8046875,0.078125,0.0625,0.0,0.1796875,0.4256198347107438,0.04132231404958678,0.03305785123966942,0.0,0.625,1.265625,0.0546875,0.0,0.0,0.0078125,0.3305785123966942,0.6694214876033058,7.0,0.0,0.0,1.0,0.14285714285714285,0.0,,1
2026-04-24 19:26:20,15,1920,self,0.024174761958420277,0.08961922023445368,-4.0670245885849,0.018041406758129597,0.17578125,4,2.2156280875205994,-1.256434977054596,3.107831597328186,0.0014433125033974648,0.016737745376303792,0.0023209421196952462,0.00390625,0.169921875,0.017578125,-0.009901562499999999,0.0027343750000000016,0.0,1.421875,1.03125,0.7252747252747253,0.0,0.0,0.0859375,0.3046875,0.015625,0.0,0.578125,0.1015625,0.0390625,0.0,0.1171875,0.0,0.25,0.0625,0.0546875,0.0,0.2578125,0.24242424242424243,0.06060606060606061,0.05303030303030303,0.0,0.5625,0.46875,0.046875,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,6.0,0.0,0.0,0.0,0.0,0.0,,1
2026-04-24 19:28:52,15,1920,eval,0.024174761958420277,0.08961922023445368,-4.0670245885849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1
2026-04-24 19:29:05,16,2048,self,-0.0006645750254392624,0.01851519732736051,-1.4128178656101227,0.004439659882336855,0.046875,4,0.7234296798706055,-0.3727884218096733,1.0621766448020935,0.00021625444060191512,0.003382979310117662,0.0006536943838000298,0.0,0.044921875,0.0,0.0011656249999999998,0.001953125,0.0,0.421875,0.2734375,0.6481481481481481,0.0,0.0,0.046875,0.1015625,0.0,0.0,0.234375,0.0,0.0,0.0,0.0078125,0.0,0.1640625,0.0078125,0.0,0.0,0.5859375,0.6,0.02857142857142857,0.0,0.0,0.2734375,0.0,0.0390625,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:29:30,17,2176,self,0.021304816007614136,0.23174891620874405,-7.217260479927063,0.02359213400632143,0.251953125,4,4.222462773323059,-2.2091164588928223,5.203914403915405,0.0014135879464447498,0.018386024981737137,0.0037719510728493333,0.0,0.216796875,0.048828125,-0.011739062500000001,0.001171875000000001,0.0,2.5,1.9296875,0.771875,0.0,0.0,0.078125,0.4921875,0.0078125,0.0,1.0546875,0.1953125,0.09375,0.0078125,0.2421875,0.015625,0.8203125,0.1015625,0.15625,0.0,0.1796875,0.4251012145748988,0.05263157894736842,0.08097165991902834,0.0,0.46875,1.4609375,0.046875,0.0,0.0078125,0.0078125,0.242914979757085,0.757085020242915,6.0,0.0,1.0,1.0,0.16666666666666666,0.0,,2
2026-04-24 19:29:50,18,2304,self,-0.005212474148720503,0.3306609019637108,-5.556452393531799,0.01564841391518712,0.232421875,4,3.79340136051178,-2.071046769618988,3.8340978622436523,0.0016870160470716655,0.011158416047692299,0.00348185864277184,0.001953125,0.1640625,0.033203125,-0.0126859375,-0.004101562499999999,0.0,2.34375,1.65625,0.7066666666666667,0.0,0.0,0.0390625,0.6484375,0.0390625,0.0,0.890625,0.1796875,0.09375,0.0078125,0.171875,0.0234375,0.921875,0.0703125,0.125,0.0,0.1953125,0.5566037735849056,0.04245283018867924,0.07547169811320754,0.0,0.4453125,1.2109375,0.0703125,0.0,0.0,0.0078125,0.2688679245283019,0.7311320754716981,9.0,0.0,0.0,1.0,0.1111111111111111,0.0,,2
2026-04-24 19:30:20,19,2432,self,0.011961398180574179,0.3989182934165001,-3.5414607524871826,0.009321586461737752,0.109375,4,1.812225580215454,-0.9250675439834595,2.6543027758598328,0.0007635251386091113,0.005779208731837571,0.0017140709096565843,0.001953125,0.064453125,0.01171875,-0.031743749999999994,0.0009765625,0.0,1.046875,0.765625,0.7313432835820896,0.0,0.0,0.0390625,0.2421875,0.0,0.0,0.5,0.1171875,0.0703125,0.0,0.1015625,0.0078125,0.453125,0.0703125,0.0390625,0.0,0.3984375,0.5918367346938775,0.09183673469387756,0.05102040816326531,0.0,0.421875,0.34375,0.0546875,0.0,0.0,0.0,0.5510204081632653,0.4489795918367347,7.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:30:51,20,2560,self,0.018990780226886272,0.10941567458212376,-6.610675930976868,0.02759730303660035,0.3125,4,3.5350396037101746,-1.8363280594348907,4.911964654922485,0.0014275181456469,0.022485508117824793,0.003662369563244283,0.001953125,0.232421875,0.037109375,-0.008298437500000004,0.006640625,0.0,2.078125,1.7890625,0.8609022556390977,0.0,0.0,0.015625,0.2734375,0.0234375,0.0,0.7109375,0.1875,0.078125,0.0078125,0.1484375,0.015625,0.90625,0.109375,0.0546875,0.0,0.1875,0.5065502183406113,0.0611353711790393,0.03056768558951965,0.0,0.8671875,0.921875,0.0625,0.0,0.0,0.0,0.4847161572052402,0.5152838427947598,8.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:33:14,20,2560,eval,0.018990780226886272,0.10941567458212376,-6.610675930976868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2
2026-04-24 19:33:31,21,2688,self,0.007490541553124785,0.003578394593205303,-1.8235673308372498,0.005303306854330003,0.087890625,4,0.9982279390096664,-0.455630287528038,1.2809697091579437,0.0003396981628611684,0.0034509307006374,0.0008959544356912374,0.0,0.052734375,0.0,-2.656249999999998e-05,0.00078125,0.0,0.515625,0.3828125,0.7424242424242424,0.0,0.0,0.0390625,0.09375,0.0,0.0,0.2109375,0.0390625,0.0,0.0,0.015625,0.0,0.0859375,0.015625,0.0,0.0,0.546875,0.22448979591836735,0.04081632653061224,0.0,0.0,0.3828125,0.0,0.0546875,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:33:47,22,2816,self,0.0008107209578156471,0.0009386851452291012,-1.2356500029563904,0.008761476841755211,0.08203125,4,0.6573486924171448,-0.2830430567264557,0.8613443076610565,0.00021951645612716675,0.0076514119282364845,0.0005208664806559682,0.0,0.068359375,0.0,-0.0010203125000000002,0.0,0.0,0.3203125,0.265625,0.8292682926829268,0.0,0.0,0.0078125,0.046875,0.0078125,0.0,0.1953125,0.0,0.015625,0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.6796875,0.29411764705882354,0.0,0.0,0.0,0.265625,0.0,0.0390625,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:34:35,23,2944,self,-0.0041078124195337296,0.12307647801935673,-7.142566561698914,0.025881244335323572,0.2890625,4,3.607690453529358,-1.8087141513824463,5.343590140342712,0.0013485226081684232,0.02106251148506999,0.003603659337386489,0.001953125,0.234375,0.03515625,-0.01845625,0.0033203124999999977,0.0,2.046875,1.609375,0.7862595419847328,0.0,0.0,0.015625,0.421875,0.03125,0.0078125,0.8515625,0.109375,0.09375,0.0,0.15625,0.0,0.609375,0.0859375,0.0703125,0.0,0.1640625,0.3786407766990291,0.05339805825242718,0.043689320388349516,0.0,0.8671875,0.7421875,0.0703125,0.0,0.0078125,0.0078125,0.5388349514563107,0.46116504854368934,9.0,0.0,1.0,1.0,0.1111111111111111,0.0,,2
2026-04-24 19:34:54,24,3072,self,0.04416074696928263,0.10578260198235512,-5.9827011823654175,0.019741606432944536,0.2109375,4,3.3364017009735107,-1.725872278213501,4.372171640396118,0.0010784454643726349,0.01617387356236577,0.002643765532411635,0.00390625,0.189453125,0.025390625,0.007160937500000003,0.006445312500000001,0.0,1.953125,1.4375,0.736,0.0,0.0,0.1171875,0.3984375,0.015625,0.0,0.6484375,0.03125,0.0234375,0.015625,0.1328125,0.0,0.578125,0.09375,0.0390625,0.0,0.2578125,0.40217391304347827,0.06521739130434782,0.02717391304347826,0.0,1.2734375,0.1640625,0.0390625,0.0,0.0,0.0078125,0.8858695652173914,0.11413043478260869,5.0,0.0,0.0,1.0,0.2,0.0,,2
2026-04-24 19:35:13,25,3200,self,0.023156094830483198,0.12127119302749634,-6.567876935005188,0.02485947497189045,0.28125,4,4.414249658584595,-2.3886072039604187,4.5422340631484985,0.0027502835728228092,0.018937520682811737,0.0032303654588758945,0.02734375,0.240234375,0.025390625,0.007773437500000001,0.009765625000000003,0.0,2.703125,2.0390625,0.7543352601156069,0.0,0.0,0.0703125,0.59375,0.0,0.0078125,0.9921875,0.1171875,0.0703125,0.0078125,0.171875,0.0,0.8515625,0.09375,0.078125,0.0,0.1171875,0.41762452107279696,0.04597701149425287,0.038314176245210725,0.0,0.8046875,1.234375,0.0703125,0.0,0.0,0.015625,0.3946360153256705,0.6053639846743295,9.0,0.0,0.0,2.0,0.2222222222222222,0.0,,2
2026-04-24 19:37:36,25,3200,eval,0.023156094830483198,0.12127119302749634,-6.567876935005188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2
2026-04-24 19:38:07,26,3328,self,0.03239708160981536,0.10072008892893791,-6.7024723291397095,0.023340499959886074,0.236328125,4,3.824558913707733,-1.8156176209449768,4.693531274795532,0.0010779067524708807,0.019101394806057215,0.002984418300911784,0.0,0.18359375,0.029296875,-0.010331250000000004,0.0056640625000000016,0.0,2.0546875,1.65625,0.8060836501901141,0.0,0.0,0.0390625,0.359375,0.0078125,0.0078125,0.9609375,0.109375,0.0234375,0.0,0.140625,0.0234375,0.5390625,0.09375,0.0703125,0.0,0.2109375,0.32547169811320753,0.05660377358490566,0.04245283018867924,0.0,0.640625,1.015625,0.0390625,0.0,0.0,0.015625,0.3867924528301887,0.6132075471698113,5.0,0.0,0.0,2.0,0.4,0.0,,2
2026-04-24 19:38:26,27,3456,league,-0.007250628899782896,0.019686432322487235,-1.6573486626148224,0.004589358810335398,0.0625,4,0.7903640568256378,-0.41420934349298477,1.2811940014362335,0.00048728263936936855,0.0028471663827076554,0.000850259093567729,0.0,0.0390625,0.005859375,0.0019875,0.003125,0.0,0.46875,0.3359375,0.7166666666666667,0.0,0.0,0.0234375,0.109375,0.0,0.0,0.203125,0.0,0.015625,0.0,0.0234375,0.0,0.171875,0.015625,0.0078125,0.0,0.5859375,0.5116279069767442,0.046511627906976744,0.023255813953488372,0.0,0.3359375,0.0,0.0390625,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:38:43,28,3584,self,0.03009854583069682,0.15949723683297634,-4.58237361907959,0.016364402836188674,0.16796875,4,2.7536059617996216,-1.5118640959262848,3.340631604194641,0.00124991568736732,0.013434916036203504,0.00214241084177047,0.00390625,0.142578125,0.017578125,0.009282812499999998,0.013281250000000001,0.0,1.7109375,1.28125,0.7488584474885844,0.0,0.0,0.046875,0.3828125,0.0,0.0078125,0.578125,0.0703125,0.0234375,0.0,0.09375,0.0078125,0.2734375,0.1015625,0.0,0.0,0.28125,0.21341463414634146,0.07926829268292683,0.0,0.0,1.15625,0.125,0.0625,0.0,0.0,0.0,0.9024390243902439,0.0975609756097561,8.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:39:10,29,3712,self,0.007841254584491253,0.03058502497151494,-4.729689359664917,0.011389467865228653,0.15625,4,2.7521899342536926,-1.3668908476829529,3.344390332698822,0.001066103344783187,0.008138152537867427,0.0016749532660469413,0.001953125,0.099609375,0.01171875,-0.002223437500000002,0.0037109375,0.0,1.546875,1.015625,0.6565656565656566,0.0,0.0,0.1484375,0.3828125,0.0,0.0,0.53125,0.03125,0.0078125,0.0,0.0859375,0.0,0.5078125,0.0703125,0.015625,0.0,0.3671875,0.5,0.06923076923076923,0.015384615384615385,0.0,0.71875,0.296875,0.0390625,0.0,0.0,0.0078125,0.7076923076923077,0.2923076923076923,5.0,0.0,0.0,1.0,0.2,0.0,,2
2026-04-24 19:39:31,30,3840,self,0.011219738516956568,0.08730808645486832,-5.214863419532776,0.022472473327070475,0.224609375,4,3.5155007243156433,-1.8087141513824463,3.508077025413513,0.0017415950424037874,0.014654715079814196,0.0027184892678633332,0.0078125,0.173828125,0.029296875,-0.003143750000000001,0.008203125000000004,0.0,2.046875,1.6171875,0.7900763358778626,0.0,0.0,0.078125,0.3515625,0.0234375,0.0078125,0.6328125,0.1171875,0.015625,0.0078125,0.140625,0.0078125,0.6875,0.09375,0.0546875,0.0,0.34375,0.4251207729468599,0.057971014492753624,0.033816425120772944,0.0,0.734375,0.8828125,0.0390625,0.0,0.0,0.0078125,0.45410628019323673,0.5458937198067633,5.0,0.0,0.0,1.0,0.2,0.0,,2
2026-04-24 19:42:18,30,3840,eval,0.011219738516956568,0.08730808645486832,-5.214863419532776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2
2026-04-24 19:42:39,31,3968,league,0.0096636563539505,0.14808468148112297,-4.257567644119263,0.011639479780569673,0.138671875,4,2.496139347553253,-1.3116629123687744,3.073090970516205,0.0009567972738295794,0.008253588224761188,0.0017236181301996112,0.00390625,0.1171875,0.0078125,0.005578125000000002,0.014648437500000002,0.0,1.484375,1.359375,0.9157894736842105,0.0,0.0,0.0,0.125,0.0,0.0,0.5859375,0.109375,0.0234375,0.0,0.09375,0.015625,0.609375,0.0859375,0.0234375,0.0,0.3671875,0.4482758620689655,0.06321839080459771,0.017241379310344827,0.0,1.0390625,0.3203125,0.0625,0.0,0.0,0.0,0.764367816091954,0.23563218390804597,8.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:43:06,32,4096,self,-0.00455251382663846,0.12064613960683346,-7.188159227371216,0.02147206850349903,0.287109375,4,4.536573529243469,-2.312668800354004,4.96425473690033,0.0022397132124751806,0.016930075362324715,0.0037846617633476853,0.01171875,0.20703125,0.03515625,-0.0023562499999999985,0.002539062499999998,0.0,2.6171875,1.9609375,0.7492537313432835,0.0,0.0,0.03125,0.625,0.015625,0.0078125,1.03125,0.2109375,0.0703125,0.0078125,0.25,0.03125,1.046875,0.125,0.15625,0.0,0.1875,0.5338645418326693,0.06374501992031872,0.0796812749003984,0.0,0.625,1.3359375,0.046875,0.0,0.0,0.0078125,0.3187250996015936,0.6812749003984063,6.0,0.0,0.0,1.0,0.16666666666666666,0.0,,2
2026-04-24 19:43:19,33,4224,self,0.002619558945298195,0.013638223521411419,-1.2796164453029633,0.0035945139243267477,0.05859375,4,0.72198686003685,-0.38659537583589554,0.9442249089479446,0.0003125346265733242,0.0027844286523759365,0.000590411014854908,0.0,0.041015625,0.0,-0.0011015625000000003,0.00078125,0.0,0.4375,0.40625,0.9285714285714286,0.0,0.0,0.0,0.03125,0.0,0.0,0.21875,0.015625,0.0703125,0.0,0.0078125,0.0,0.2734375,0.0078125,0.0,0.0,0.5859375,0.6730769230769231,0.019230769230769232,0.0,0.0,0.3828125,0.0234375,0.0234375,0.0,0.0,0.0,0.9423076923076923,0.057692307692307696,3.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:43:55,34,4352,self,0.04657477419823408,0.25751901790499687,-8.350867748260498,0.046771529130637646,0.380859375,4,5.498296856880188,-3.0375351905822754,5.890105485916138,0.0019171636085957289,0.041981947142630816,0.0042829111916944385,0.01171875,0.33203125,0.048828125,0.017989062499999996,0.013671875000000002,0.0,3.4375,2.65625,0.7727272727272727,0.0,0.0,0.0390625,0.7421875,0.0234375,0.0,1.265625,0.3125,0.0390625,0.0234375,0.2421875,0.03125,2.2578125,0.1484375,0.125,0.0,0.1796875,0.85,0.05588235294117647,0.047058823529411764,0.0,0.96875,1.6875,0.0625,0.0,0.0,0.015625,0.36470588235294116,0.6352941176470588,8.0,0.0,0.0,2.0,0.25,0.0,,2
2026-04-24 19:44:17,35,4480,self,0.0026996182277798653,0.1204499900341034,-5.715133428573608,0.018118089530617,0.232421875,4,3.94498074054718,-1.850135087966919,3.620287835597992,0.00130936736240983,0.01458264491520822,0.0027408256428316236,0.0,0.177734375,0.02734375,-0.0029328124999999992,0.003125000000000001,0.0,2.09375,1.59375,0.7611940298507462,0.0,0.0,0.0546875,0.4453125,0.0078125,0.0,0.8359375,0.171875,0.0390625,0.0,0.171875,0.015625,0.84375,0.0859375,0.1015625,0.0,0.1875,0.5294117647058824,0.05392156862745098,0.06372549019607843,0.0,0.609375,0.984375,0.0625,0.0,0.0078125,0.015625,0.38235294117647056,0.6176470588235294,8.0,0.0,1.0,2.0,0.25,0.0,,2
2026-04-24 19:46:09,35,4480,eval,0.0026996182277798653,0.1204499900341034,-5.715133428573608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2
2026-04-24 19:46:26,36,4608,self,0.02866806508973241,0.10295574739575386,-5.582985043525696,0.019256319850683212,0.2109375,4,3.46901273727417,-1.8915559947490692,4.005528450012207,0.0013203277485445142,0.015831831842660904,0.002544397837482393,0.009765625,0.181640625,0.021484375,0.007953125000000002,0.011132812499999999,0.0,2.140625,1.609375,0.7518248175182481,0.0,0.0,0.0703125,0.4609375,0.0,0.0,0.7109375,0.1953125,0.03125,0.0,0.125,0.03125,0.453125,0.0703125,0.0859375,0.0,0.2265625,0.2815533980582524,0.043689320388349516,0.05339805825242718,0.0,0.8515625,0.7578125,0.0625,0.0,0.0,0.0078125,0.529126213592233,0.470873786407767,8.0,0.0,0.0,1.0,0.125,0.0,,2
2026-04-24 19:46:46,37,4736,self,-0.008572169579565525,0.6125690042972565,-3.872056782245636,0.007565686944872141,0.103515625,4,2.192804276943207,-1.1114616990089417,2.7907143235206604,0.000903210777323693,0.005364626296795905,0.0014118046965450048,0.0,0.072265625,0.005859375,-0.02660625,-0.0037109375000000007,0.0,1.2578125,1.0,0.7950310559006211,0.0,0.0,0.078125,0.1796875,0.0,0.0,0.5546875,0.203125,0.0,0.0,0.1015625,0.0078125,0.3671875,0.0390625,0.0703125,0.0,0.3515625,0.3671875,0.0390625,0.0703125,0.0,0.4609375,0.5390625,0.03125,0.0,0.0,0.0,0.4609375,0.5390625,4.0,0.0,0.0,0.0,0.0,0.0,,2
2026-04-24 19:47:06,38,4864,self,0.017796977888792753,0.9175916761159897,-5.896944284439087,0.01668503531254828,0.169921875,4,4.013980150222778,-2.188405990600586,4.071370363235474,0.001369717123452574,0.01357740955427289,0.002283900626935065,0.00390625,0.15625,0.01953125,0.022098437500000005,0.028125000000000004,0.0078125,2.4765625,1.7109375,0.6908517350157729,0.0,0.0,0.03125,0.734375,0.0234375,0.0078125,0.609375,0.0859375,0.0234375,0.0078125,0.1328125,0.0390625,1.2265625,0.1640625,0.0078125,0.0,0.28125,0.7168949771689498,0.0958904109589041,0.0045662100456621,0.0,1.6953125,0.015625,0.09375,0.0,0.0078125,0.0078125,0.9908675799086758,0.0091324200913242,6.0,0.0,0.5,0.5,0.08333333333333333,0.0,,2
2026-04-24 19:47:36,39,4992,self,-0.001150401309132576,0.03955059591680765,-5.05702269077301,0.014676133170723915,0.171875,4,3.003574848175049,-1.5670919716358185,3.620539903640747,0.0014473405317403376,0.010677907150238752,0.0024766915012151003,0.001953125,0.1484375,0.013671875,-0.006087499999999999,0.010937500000000001,0.0,1.7734375,1.3203125,0.7444933920704846,0.0,0.0,0.109375,0.34375,0.0078125,0.015625,0.6171875,0.0390625,0.015625,0.0,0.1015625,0.0078125,0.6875,0.0859375,0.0234375,0.0,0.296875,0.5207100591715976,0.0650887573964497,0.01775147928994083,0.0,0.7421875,0.578125,0.0390625,0.0,0.0,0.0078125,0.5621301775147929,0.4378698224852071,5.0,0.0,0.0,1.0,0.2,0.0,,2
2026-04-24 19:48:00,40,5120,league,0.03554658591747284,0.3354378268122673,-8.596666097640991,0.033181911800056696,0.2734375,4,6.284894227981567,-3.2722538709640503,5.584026098251343,0.0022590627195313573,0.024075510445982218,0.004637562087737024,0.017578125,0.23046875,0.064453125,0.023568750000000006,0.0162109375,0.0,3.703125,2.796875,0.7552742616033755,0.0,0.0,0.109375,0.796875,0.0,0.0078125,1.328125,0.2734375,0.0234375,0.0,0.25,0.0234375,1.1328125,0.1640625,0.109375,0.0,0.2265625,0.40502793296089384,0.05865921787709497,0.03910614525139665,0.0,1.4296875,1.3671875,0.0546875,0.0,0.0,0.015625,0.5111731843575419,0.4888268156424581,7.0,0.0,0.0,2.0,0.2857142857142857,0.0,,2
2026-04-24 19:50:32,40,5120,eval,0.03554658591747284,0.3354378268122673,-8.596666097640991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,2
2026-04-24 19:50:54,41,5248,self,0.008223492186516523,0.4292989745736122,-3.096675157546997,0.007285203551873565,0.08203125,4,1.5784533619880676,-0.8629361391067505,2.3811579942703247,0.0005290967528708279,0.005429046344943345,0.0013738785637542605,0.0,0.072265625,0.0078125,-0.023920312500000016,0.0033203124999999995,0.0,0.9765625,0.890625,0.912,0.0,0.0,0.015625,0.0703125,0.0390625,0.0,0.6171875,0.109375,0.046875,0.0,0.109375,0.015625,0.328125,0.0859375,0.0390625,0.0,0.421875,0.3684210526315789,0.09649122807017543,0.043859649122807015,0.0,0.453125,0.4375,0.046875,0.0,0.0,0.0078125,0.5087719298245614,0.49122807017543857,6.0,0.0,0.0,1.0,0.16666666666666666,0.0,,2
