timestamp,generation,total_steps,match_type,policy_loss,value_loss,entropy_loss,approx_kl,clip_frac,epochs_done,ent_launch,ent_ships,ent_target,kl_launch,kl_ships,kl_target,cf_launch,cf_ships,cf_target,mean_dense_rew,mean_cap_bonus,mean_terminal_rew,mean_attempts,mean_launched,launch_rate,mean_filtered_invalid_target,mean_filtered_zero_ships,mean_filtered_sun,mean_filtered_path,mean_out,mean_sun_crash,mean_target_hit_exclusive,mean_target_hit_ambiguous,mean_hit_other_exclusive,mean_hit_other_ambiguous,mean_captured_exclusive,mean_captured_ambiguous,mean_launched_high_prod,mean_captured_neutral,mean_captured_enemy,mean_early_home_expand,noop_rate,high_prod_target_rate,neutral_capture_rate,enemy_capture_rate,early_home_expand_per_episode,mean_unknown_removal,win_rate,league_size
2026-04-24 18:03:33,11,5544,self,-0.007557198056019843,0.013331643480341882,-1.2455208972096443,0.007640731804713141,0.0969401050824672,4,0.7014275044202805,-0.3171865586191416,0.8612799569964409,0.005094188170915004,0.0013267716494738124,0.0007257491233758628,0.06074218876892701,0.017382812802679837,0.002050781389698386,1.984126984126985e-05,0.003571428571428572,0.0,0.3591269841269842,0.2976190476190476,0.8272500493728115,0.0,0.0,0.00992063492063492,0.05158730158730159,0.0,0.0,0.12499999999999999,0.0,0.0,0.0,0.029761904761904767,0.0,0.11706349206349205,0.029761904761904767,0.0,0.0,0.6765873015873015,0.3984257164404223,0.09102668845315903,0.0,0.0,0.0,,1
2026-04-24 18:03:50,12,6048,league,-0.001763383042998612,0.016136998834554106,-1.1795264184474945,0.004194329987512901,0.059016927843913436,4,0.727675948292017,-0.25750015024095774,0.7093506045639515,0.0017465409200667636,0.0020856214978266507,0.0003901691170540289,0.009537760575767606,0.028157552471384406,0.00048828125,0.0011083333333333333,0.005456349206349205,0.0,0.29166666666666663,0.23412698412698416,0.8042656689715515,0.0,0.0,0.007936507936507936,0.0496031746031746,0.0,0.0,0.10317460317460315,0.0,0.0,0.0,0.03373015873015873,0.0,0.08928571428571429,0.03373015873015873,0.0,0.0,0.7321428571428572,0.4309879934879935,0.12720543345543345,0.0,0.0,0.0,,1
2026-04-24 18:04:05,13,6552,self,-0.0029479357763193548,0.021006432129070163,-1.1202131696045399,0.003667182467324892,0.043001302459742874,4,0.6898105256259441,-0.26126830093562603,0.6916709654033184,0.0013519549802367692,0.0011176862790307496,0.0009331472774647409,0.0010091146104969084,0.008919270941987634,0.00852864613989368,0.0016424603174603175,0.0047619047619047615,0.0,0.29563492063492064,0.248015873015873,0.8424641148325359,0.0,0.0,0.007936507936507936,0.03968253968253967,0.0,0.0,0.11904761904761905,0.00992063492063492,0.007936507936507936,0.0,0.037698412698412696,0.0,0.11507936507936507,0.037698412698412696,0.0,0.0,0.7222222222222222,0.4745039682539682,0.1436507936507936,0.0,0.0,0.0,,1
2026-04-24 18:04:22,14,7056,self,-0.0007354728877544403,0.028812188538722694,-1.1829646900296211,0.0027939215578953736,0.03948567749466747,4,0.7207352519035339,-0.27869960851967335,0.7409290596842766,0.00032489366640220396,0.0017747037709341384,0.0007892442245065467,0.0,0.02662760450039059,0.006901041720993817,0.0009515873015873014,0.005753968253968254,0.0,0.3154761904761905,0.24999999999999992,0.7952421421171421,0.0,0.0,0.011904761904761904,0.05357142857142857,0.0,0.0,0.10912698412698413,0.0,0.007936507936507936,0.0,0.03373015873015873,0.0,0.126984126984127,0.03373015873015873,0.0,0.0,0.7142857142857143,0.5099180911680911,0.11732804232804232,0.0,0.0,0.0,,1
2026-04-24 18:04:37,15,7560,self,-0.004921037354506552,0.016714122553821653,-0.9833477698266506,0.0038135369977680966,0.052506511798128486,4,0.670640554279089,-0.20385428611189127,0.5165615025907755,0.002540683815823286,0.0008938202227000147,0.00041427156156714773,0.029817708884365857,0.012369791860692203,0.0014973958604969084,0.0008126984126984125,0.002777777777777778,0.0,0.23015873015873015,0.19047619047619047,0.8107300229010758,0.0,0.0,0.003968253968253968,0.03571428571428572,0.0,0.0,0.06746031746031746,0.007936507936507936,0.0,0.0,0.01984126984126984,0.001984126984126984,0.05555555555555555,0.02182539682539682,0.0,0.0,0.7916666666666666,0.32484459984459985,0.05893793706293706,0.0,0.0,0.0,,1
2026-04-24 18:04:53,16,8064,self,-0.0006717769429087639,0.025032495497725904,-1.0463344790041447,0.003562145051546395,0.043847656867001206,4,0.6971571817994118,-0.2329639969393611,0.5821412820369005,0.001517122700533946,0.0014862285606795922,0.0004991349533156608,0.0019856771104969084,0.01998697977978736,0.0015299479709938169,-8.214285714285728e-05,0.003869047619047619,0.0,0.2638888888888889,0.2043650793650794,0.7659952248187544,0.0,0.0,0.01984126984126984,0.03968253968253968,0.0,0.0,0.09722222222222221,0.0,0.001984126984126984,0.0,0.02182539682539682,0.0,0.12301587301587301,0.02182539682539682,0.0,0.0,0.7460317460317462,0.6135958948458948,0.10506345506345506,0.0,0.0,0.0,,1
2026-04-24 18:05:07,17,8568,self,-0.005584056139923632,0.020227655419148505,-1.3075248152017593,0.008439834855380468,0.09941406385041773,4,0.8497376032173634,-0.31278559006750584,0.7705728188157082,0.005894282385270344,0.0014866384408378508,0.0008035155806283001,0.07952474034391344,0.016438802413176745,0.005436197970993817,-0.00028412698412698395,0.00431547619047619,0.0,0.3531746031746032,0.2718253968253968,0.7731725681725682,0.0,0.0,0.011904761904761904,0.06944444444444446,0.0,0.0,0.10714285714285715,0.003968253968253968,0.0,0.0,0.027777777777777776,0.001984126984126984,0.09126984126984128,0.029761904761904764,0.0,0.0,0.7003968253968255,0.4234168215398866,0.15824180549412747,0.0,0.0,0.0,,1
2026-04-24 18:05:25,18,9072,self,-0.004237071669194847,0.007728713942924514,-1.4951485693454742,0.006452827328757849,0.0641927095130086,4,0.8316494338214397,-0.3904498368501663,1.0539489947259426,0.0025708086468512192,0.003421778150368482,0.0008719751713215373,0.012923177273478359,0.04345703206490725,0.003938802110496908,0.0008428571428571429,0.003174603174603175,0.0,0.44246031746031744,0.3531746031746032,0.7869308621656627,0.0,0.0,0.017857142857142856,0.07142857142857142,0.0,0.0,0.13095238095238096,0.007936507936507936,0.001984126984126984,0.0,0.027777777777777773,0.001984126984126984,0.13492063492063489,0.029761904761904757,0.0,0.0,0.6210317460317462,0.4009029906282228,0.08940409722143468,0.0,0.0,0.0,,1
2026-04-24 18:05:41,19,9576,league,-0.003496710560284555,0.016882156080100685,-1.3635505735874176,0.0026697252833400853,0.0331054690759629,4,0.8484743237495422,-0.30133730359375477,0.8164135627448559,0.0005193689939915203,0.0011372157896403223,0.001118959951782017,0.0010091146104969084,0.01337890641298145,0.009895833500195295,0.0005170634920634917,0.005456349206349207,0.0,0.3412698412698412,0.2956349206349207,0.8524493958269113,0.0,0.0,0.005952380952380952,0.03968253968253968,0.0,0.0,0.15873015873015872,0.003968253968253968,0.0,0.0,0.031746031746031744,0.001984126984126984,0.1388888888888889,0.03373015873015873,0.0,0.0,0.6944444444444443,0.4480084246204669,0.09665368432015971,0.0,0.0,0.0,,1
2026-04-24 18:05:57,20,10080,league,0.0028327940381132066,0.03290091722737998,-1.1399679630994797,0.003622083313530311,0.04934895900078118,4,0.7237351015210152,-0.27556427754461765,0.6917971149086952,0.0011909062341146637,0.0018901628936873749,0.0004478367591218557,0.0014973958604969084,0.02555338601814583,0.00048828125,-9.920634920635015e-06,0.005357142857142856,0.0,0.31150793650793646,0.26587301587301587,0.8334718522218524,0.0,0.0,0.005952380952380952,0.03968253968253969,0.0,0.0,0.11706349206349205,0.0,0.0,0.0,0.03373015873015873,0.0,0.11706349206349208,0.03373015873015873,0.0,0.0,0.7043650793650794,0.41585116952764006,0.10997831825037707,0.0,0.0,0.0,,1
2026-04-24 18:10:00,20,10080,eval,0.0028327940381132066,0.03290091722737998,-1.1399679630994797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1
2026-04-24 18:10:14,21,10584,self,-0.0004358608275651932,0.03939137631095946,-1.242988184094429,0.0018880447023548186,0.021354167140088975,4,0.7872144989669323,-0.2997552528977394,0.7555289678275585,0.0002872249360734713,0.001116838371672202,0.00044622148016060237,0.0005208333604969084,0.012825520941987634,0.00048828125,0.001762698412698413,0.006795634920634921,0.0,0.33928571428571425,0.2698412698412698,0.7821814881025407,0.0,0.0,0.007936507936507936,0.06150793650793651,0.0,0.0,0.1369047619047619,0.0,0.0,0.0,0.047619047619047616,0.0,0.10119047619047618,0.047619047619047616,0.0,0.0,0.6825396825396824,0.39563297541238723,0.16100995953937128,0.0,0.0,0.0,,2
2026-04-24 18:10:29,22,11088,self,-0.0020473021431826055,0.013691393076442182,-1.3438670560717583,0.003485176232061349,0.042740886099636555,4,0.8531565181910992,-0.309909132309258,0.8006196655333042,0.001369558071019128,0.001146852924648556,0.0008877224372554338,0.0048828125,0.011458333523478359,0.007096354442182928,0.0007956349206349205,0.004365079365079366,0.0,0.3511904761904761,0.2698412698412698,0.7715427138221257,0.0,0.0,0.015873015873015872,0.06547619047619048,0.0,0.0,0.10317460317460318,0.0,0.0,0.0,0.03373015873015873,0.0,0.10714285714285714,0.03373015873015873,0.0,0.0,0.6944444444444445,0.35700824230235995,0.10525884790590673,0.0,0.0,0.0,,2
2026-04-24 18:10:45,23,11592,self,-0.0015829111216589808,0.012091916723875329,-1.3017065301537514,0.002369205016293563,0.03095703211147338,4,0.8004101850092411,-0.33510687202215195,0.8364032134413719,0.00028341994584479835,0.0013136442430550233,0.000696853805493447,0.0,0.016861979325767606,0.0025390625814907253,0.0012500000000000002,0.004166666666666667,0.0,0.37896825396825395,0.31150793650793646,0.8288928177086071,0.0,0.0,0.003968253968253968,0.06349206349206347,0.0,0.0,0.1468253968253968,0.0,0.0,0.0,0.03571428571428571,0.0,0.1507936507936508,0.03571428571428571,0.0,0.0,0.6626984126984127,0.42165172612742946,0.1121965068416475,0.0,0.0,0.0,,2
2026-04-24 18:10:59,24,12096,self,-0.0014499227982014418,0.03300724329892546,-1.2638861015439034,0.0033077809057431296,0.04280599043704569,4,0.8432768136262894,-0.31442516669631004,0.7350344695150852,0.000788810679296148,0.0018990589669556357,0.0005136149711688631,0.002018229220993817,0.024316406634170562,0.0010416667209938169,0.0023293650793650795,0.00634920634920635,0.0,0.3551587301587302,0.3134920634920635,0.8918485785118646,0.0,0.0,0.003968253968253968,0.0376984126984127,0.0,0.0,0.15277777777777776,0.011904761904761904,0.003968253968253968,0.0,0.033730158730158735,0.005952380952380952,0.14682539682539683,0.03968253968253969,0.0,0.0,0.6785714285714285,0.4407531203364537,0.10245497557997559,0.0,0.0,0.0,,2
2026-04-24 18:11:16,25,12600,self,-0.0054359735222533345,0.018082243390381336,-1.5773388519883156,0.0030622481353930198,0.0329752613324672,4,1.0099514499306679,-0.3895581476390362,0.9569455087184906,0.0015080037574080052,0.0008190320841094945,0.0006749338899680879,0.006477864750195295,0.007942708441987634,0.0014973958604969084,0.0017543650793650789,0.006845238095238096,0.0,0.4404761904761904,0.39087301587301587,0.8828067536744447,0.0,0.0,0.001984126984126984,0.047619047619047616,0.0,0.0,0.1587301587301587,0.0,0.001984126984126984,0.0,0.047619047619047616,0.0,0.16666666666666666,0.047619047619047616,0.0,0.0,0.6130952380952381,0.4322038663950429,0.12012878189348779,0.0,0.0,0.0,,2
2026-04-24 18:11:32,26,13104,self,-0.003971246886067092,0.032545327325351536,-1.7437381744384766,0.006001621717587113,0.07669270900078118,4,1.062648482620716,-0.4695523250848055,1.1506419628858566,0.0009059634303412167,0.003545704312273301,0.0014834058420092333,0.002506510470993817,0.04970703227445483,0.012890625279396772,0.0011408730158730157,0.0076388888888888895,0.0,0.5317460317460317,0.4146825396825397,0.774141606515431,0.0,0.0,0.027777777777777773,0.08928571428571429,0.0,0.0,0.15873015873015872,0.007936507936507936,0.0,0.0,0.05555555555555555,0.001984126984126984,0.17261904761904764,0.05753968253968253,0.0,0.0,0.5674603174603176,0.42473388628279934,0.10849797847080456,0.0,0.0,0.0,,2
2026-04-24 18:11:48,27,13608,self,0.0007247754547279328,0.016823579091578722,-1.4801896438002586,0.0023579376211273484,0.02399088576203212,4,0.9710005186498165,-0.3720405399799347,0.8812296539545059,0.00034771858918247744,0.001521023423265433,0.0007374561537289992,0.0,0.014973958604969084,0.004524739750195295,0.0008746031746031743,0.005456349206349207,0.0,0.42063492063492064,0.3452380952380953,0.8309161604524508,0.0,0.0,0.005952380952380952,0.06944444444444443,0.0,0.0,0.13888888888888887,0.007936507936507936,0.0,0.0,0.04563492063492063,0.003968253968253968,0.14285714285714285,0.047619047619047616,0.001984126984126984,0.0,0.6369047619047619,0.43976273324099413,0.12680586321890672,0.005555555555555556,0.0,0.0,,2
2026-04-24 18:12:03,28,14112,self,-0.0027194315334782004,0.020275703980587423,-1.300468198955059,0.0028089344123145565,0.03675130248302594,4,0.7977622225880623,-0.3439088184386492,0.8466147519648075,0.00044869818339066114,0.0014790990335313836,0.0008767909621383296,0.00048828125,0.019986979372333735,0.007031250279396772,0.0006126984126984129,0.003869047619047619,0.0,0.3888888888888889,0.30952380952380953,0.794904493066925,0.0,0.0,0.013888888888888888,0.06547619047619048,0.0,0.0,0.1408730158730159,0.0,0.001984126984126984,0.0,0.027777777777777776,0.0,0.14682539682539683,0.027777777777777776,0.0,0.0,0.6507936507936508,0.49759913969472785,0.06680163518398811,0.0,0.0,0.0,,2
2026-04-24 18:12:17,29,14616,league,-0.001059976639226079,0.016562395205255598,-1.083002857863903,0.004794399224920198,0.05084635515231639,4,0.7176047973334789,-0.27185365092009306,0.63725171610713,0.00330000753456261,0.0008004982028069207,0.00035942656359111425,0.021484375232830644,0.008528646023478359,0.0,0.00010119047619047636,0.004166666666666667,0.0,0.3075396825396825,0.26587301587301587,0.8587159300394593,0.0,0.0,0.007936507936507936,0.03373015873015873,0.0,0.0,0.1488095238095238,0.0,0.0,0.0,0.02579365079365079,0.0,0.11507936507936507,0.02579365079365079,0.0,0.0,0.7142857142857143,0.440098300392418,0.08933688860159449,0.0,0.0,0.0,,2
