timestamp,generation,total_steps,match_type,policy_loss,value_loss,entropy_loss,approx_kl,clip_frac,epochs_done,ent_action,ent_target,kl_action,kl_target,cf_action,cf_target,mean_dense_rew,mean_cap_bonus,mean_terminal_rew,mean_all_in_penalty,mean_over_send_penalty,mean_attempts,mean_launched,launch_rate,mean_filtered_invalid_target,mean_filtered_zero_ships,mean_filtered_sun,mean_filtered_path,mean_out,mean_sun_crash,mean_target_hit_exclusive,mean_target_hit_ambiguous,mean_hit_other_exclusive,mean_hit_other_ambiguous,mean_captured_exclusive,mean_captured_ambiguous,mean_launched_high_prod,mean_captured_neutral,mean_captured_enemy,mean_early_home_expand,noop_rate,high_prod_target_rate,neutral_capture_rate,enemy_capture_rate,early_home_expand_per_episode,mean_target_neutral,mean_target_enemy,mean_early_neutral_attempts,mean_early_enemy_attempts,mean_early_neutral_captured,mean_early_launch_neutral_captured,target_neutral_rate,target_enemy_rate,early_neutral_attempts_per_episode,early_enemy_attempts_per_episode,early_neutral_captured_per_episode,early_launch_neutral_captured_per_episode,early_neutral_launch_to_cap_rate,chosen_surplus_frac_mean,chosen_surplus_frac_std,send_fraction_of_src_mean,send_fraction_of_src_std,ships_to_send_mean,required_ships_mean,send_required_ratio_mean,under_invested_rate,over_send_excess_per_launch,over_send_target_rate,send_required_ratio_mean_neutral,send_required_ratio_mean_enemy,under_invested_rate_neutral,under_invested_rate_enemy,ships_to_send_mean_neutral,ships_to_send_mean_enemy,required_ships_mean_neutral,required_ships_mean_enemy,repeat_target_rate,launch_to_cap_rate_neutral,launch_to_cap_rate_enemy,single_shot_capture_rate,capture_hold_k_rate,post_capture_reloss_rate_k,all_in_launch_rate,remaining_ships_after_launch_mean,distinct_targets_per_turn,eval_under_win,eval_under_loss,eval_sr_win,eval_sr_loss,eval_under_enemy_win,eval_under_enemy_loss,ships_bin_rate_0,ships_bin_rate_1,ships_bin_rate_2,ships_bin_rate_3,mean_unknown_removal,win_rate,league_size,eval_wall_s,gen_wall_s
2026-04-26 06:28:58,3,77334,self,0.0018893796228579818,2.0917325853011928,-13.737025792782124,0.007919656245787617,0.0989165998941574,4,8.109748738889511,5.627277069080335,0.004189092289939604,0.0037804480364754386,0.04740188468265562,0.04404129941338816,0.002140061854114808,-0.021005091649694503,0.003205853511352493,-0.039810288903975255,-0.024632118880591393,4.178471750773176,4.095949309798597,0.9802505686536448,0.0,0.015350380930828996,0.03319001282341404,0.033982047220336424,0.11997435317190917,0.016670438259032964,1.9726936712680094,1.545862563174172,0.25020743758014635,0.1275929697518292,0.28943199818963566,0.15112770611752283,2.203100248925096,0.05955344346383043,0.38100626084332806,0.0,0.3137964848759146,0.5378729281767956,0.014539594843462247,0.09302025782688766,0.0,1.3356717206004376,2.7602775891981595,0.05378290714339594,0.0,0.0006034547786075281,0.002300671343441201,0.3260957642725599,0.6739042357274402,16.39080459770115,0.0,0.1839080459770115,0.7011494252873564,0.042776998597475455,0.4748457816752342,0.3753848932327037,0.9854699356013382,0.0851200986731345,8.179069981583794,101.51650092081032,0.301031568072181,0.939097605893186,3.0068876611418047,0.1591989137813985,0.448090106306602,0.22987135883771267,0.9223753317896877,0.947189353154975,9.630202744677247,7.47688082420135,98.4492855932682,103.00069685458968,0.9266758747697974,0.47554639408143673,0.9012106140518679,0.742145364266758,0.7241741455031506,0.2695245369486347,0.9719429097605893,1.7985635359116021,2.453986573131176,,,,,,,0.33140883977900554,0.20911602209944752,0.28236648250460405,0.17710865561694292,0.0,0.5977011494252874,3,,
2026-04-26 06:57:38,4,101783,self,-0.0024367001108961026,2.0738800251856446,-12.441098981847366,0.007280197766098684,0.08995564778645833,4,7.117923507156472,5.323175482451916,0.0037363942828960717,0.0036269273520398806,0.03936767578125,0.041025797526041664,0.00016412941224590248,-0.017097468199108356,0.0010225367090678555,-0.035065237842038514,-0.019781586158943102,3.6594543744120416,3.593398503006258,0.9819492567341008,0.0,0.011902327293549838,0.027567589676469384,0.026585954435764243,0.09959507546320913,0.011984130230275267,1.8012597652255715,1.289255184261115,0.21919096895578552,0.09656836680436828,0.24724937625260746,0.11575115546648125,1.9043314654996115,0.0656059552537936,0.2973945764652951,0.0,0.3130189373798519,0.5299527630755222,0.018257355870468384,0.08276136816345114,0.0,1.4289746001881467,2.164423902818111,0.057016646897623625,0.0,0.0005726205570779991,0.002576792506850996,0.39766660975470947,0.6023333902452905,16.4,0.0,0.16470588235294117,0.7411764705882353,0.04519368723098996,0.47610552202101475,0.3689637085695025,0.9875930751444467,0.07901592354802066,7.634181321495646,107.44222867224404,0.26739903104196394,0.9490865630869045,2.7524898981275965,0.11247903799746412,0.3916422414153679,0.1853724041699049,0.9325643300798581,0.959994708794739,9.133526061195866,6.644298726331305,101.87345793857514,111.11878755810878,0.9214045871037505,0.4726221484386181,0.8592161457349106,0.7575211267605634,0.6926118112181863,0.2996046454163578,0.975823800580502,1.6730749530476352,2.326475520471185,,,,,,,0.33910420579363726,0.21105230208866882,0.2737351317511809,0.176108360366513,0.0,0.5294117647058824,4,,
2026-04-26 07:29:55,5,127068,exploiter,0.0011105196893854876,2.058290619817045,-12.567318375664527,0.007649433817976984,0.09597732306392205,4,7.376192859929017,5.191125512424142,0.004087503637878619,0.0035998454462087743,0.04661952977943601,0.04074056919269038,0.0011815542811943849,-0.019584852679454222,0.0019774569903104606,-0.03552699228791771,-0.022115087996836064,3.722681431678861,3.6555269922879177,0.9819607343192249,0.0,0.011864741941862765,0.02614198141190429,0.02914771603717619,0.13450662448091755,0.017797112912794146,1.7462131698635555,1.3521059916946807,0.2253114494759739,0.11018390350009888,0.2742337354162547,0.13699822028870873,1.9771801463318173,0.05726715443939094,0.35396480126557245,0.0,0.3102630017797113,0.5408741750513902,0.015665909336795413,0.0968300335388943,0.0,1.2789796321929998,2.376547360094918,0.048684991101443545,0.0,0.00023729483883725528,0.0022147518291477162,0.34987558152115117,0.6501244184788488,15.3875,0.0,0.075,0.7,0.045491470349309504,0.4653169469598962,0.37384552320951625,0.9852582499307155,0.08704000800709265,8.154040895813047,106.16812723141837,0.2766866098859941,0.9414584009520718,3.0248836957697716,0.13470437017994857,0.43594250434672915,0.19098032490212444,0.9135100034014657,0.9564993093807725,10.445592009647793,6.920803448103709,96.11209375676428,111.57995373683246,0.9218327382884345,0.47722564086706454,0.8775523788920138,0.759184458549721,0.6684981684981685,0.3235294117647059,0.9718706047819972,1.9546792167045333,2.30923472414475,,,,,,,0.3363301958238667,0.21610948826138698,0.26660175267770203,0.18095856323704426,0.0,0.5625,5,,
2026-04-26 07:57:41,6,152213,self,0.0008730708203647229,2.2797769345910415,-11.698805034463176,0.007122141615892312,0.08655879864951378,4,6.896414278122374,4.8023907763098705,0.0036172710242681205,0.0035368844117439793,0.03865566418558208,0.040321099387510176,7.373235235633206e-05,-0.016997653609067406,-0.00039769337840524953,-0.033236428713461906,-0.018739709683833764,3.464903559355737,3.407675482203221,0.9834835007173601,0.0,0.010538874527739113,0.02350367866375025,0.02318552396102605,0.10554782262875323,0.015350964406442633,1.688566315370849,1.2586597733147744,0.1977331477430901,0.095605488168622,0.2400079538675681,0.11704116126466495,1.8695963412209187,0.05396699144959236,0.3030821236826407,0.0,0.3391529131039968,0.5486427187638587,0.0158368928413043,0.08894101720234344,0.0,1.1833366474448201,2.2243388347584014,0.05082521376019089,3.9769337840524956e-05,0.00039769337840524953,0.002664545635315172,0.3472562612328735,0.6527437387671264,15.214285714285714,0.011904761904761904,0.11904761904761904,0.7976190476190477,0.05242566510172144,0.48070179180887346,0.3719226952965536,0.9872921493095281,0.07953568809675016,7.818721844875475,104.79213640501365,0.2883287850571918,0.9452886119085965,2.749632378684966,0.11958639888645854,0.4271374700768617,0.21448328930778127,0.9336246009074105,0.9514938048667108,8.733994286674509,7.331801684218054,99.98477566795496,107.3496272192523,0.9176061433606424,0.4832465131910603,0.8648334555076791,0.7554020940075741,0.709254911652045,0.2839490918077351,0.9753401955978807,1.6236724785845995,2.1147345396699144,,,,,,,0.3219662488621245,0.21653478981397195,0.27785169105804913,0.1836472702658544,0.0,0.4880952380952381,6,,
2026-04-26 08:25:11,7,175808,league,-0.0006310749421449932,2.5996309062919103,-11.59668849094494,0.007338185484893348,0.09136009190634296,4,6.593072312587016,5.003616163537309,0.003714368087742981,0.0036821144351395904,0.040115542513494556,0.042322536930441856,-0.0013874973511337147,-0.017853528289891923,-0.0027548209366391185,-0.03233142614960793,-0.01484695910150456,3.352489934308116,3.301589319771138,0.984817071629036,0.0,0.008391608391608392,0.02466624284806103,0.01784276329730875,0.09485060394151303,0.012587412587412588,1.6742954015681288,1.226658190294554,0.1752489934308116,0.0913329095147277,0.23903369357914814,0.11578724305997033,1.7269760542487815,0.052765416401780035,0.3020555202373384,0.0,0.3485060394151303,0.523074158226467,0.01598182308314399,0.09148791414744355,0.0,1.1594405594405595,2.1421487603305787,0.04992583174401356,8.47637211273575e-05,0.0004662004662004662,0.00271243907607544,0.3511764932414218,0.6488235067585783,14.91139240506329,0.02531645569620253,0.13924050632911392,0.810126582278481,0.05432937181663837,0.4828387273724629,0.36873555985623996,0.9893272510580945,0.07257971987298432,7.052168778321202,105.73456053195723,0.23530409192333496,0.9531970064569133,2.248456374115865,0.09374867556685738,0.32462921592374405,0.18695676252164153,0.9414775011879958,0.9595402025957581,7.811675256789853,6.641084995251662,99.40044595533136,109.16290756568534,0.9162270060718091,0.46733925503527435,0.8592513453624565,0.7599139990444338,0.681067512220901,0.31047694543532833,0.9792685588118253,1.2664535756922248,2.17546090273363,,,,,,,0.31876355887600927,0.2160434397504525,0.28826330855829835,0.17692969281523985,0.0,0.4177215189873418,7,,
2026-04-26 08:53:07,8,201657,league,0.00023129657729261435,3.2439384250947745,-11.906259417533875,0.00804676384415353,0.10096422460225254,4,7.003393708479287,4.902865726463865,0.0041676953113361235,0.003951564938922661,0.046266815945561424,0.04628895061772944,-9.741189214282997e-05,-0.01882896823861658,0.0007737243220240628,-0.03403961468528761,-0.020174552207048623,3.5471778405354173,3.4884521644937907,0.9834443947606636,0.0,0.011373747533753724,0.022631436419203836,0.02472049208866881,0.10487833185036172,0.01624821076250532,1.7295059770203876,1.2923904212928934,0.19493984293396263,0.10008124105381253,0.24503849278502068,0.12236450152810553,1.9367480366745329,0.06054392819838292,0.30685906611474334,0.0,0.332508027389841,0.555188360152152,0.017355527707850465,0.08796424650394243,0.0,1.2287902820225154,2.2596618824712755,0.048705946071414756,0.0,0.00030948972880962515,0.0030948972880962514,0.35224512880795805,0.647754871192042,14.306818181818182,0.0,0.09090909090909091,0.9090909090909091,0.06354249404289118,0.49542927733168607,0.3678082057977565,0.9878762125204269,0.07558294994894608,8.171947256939438,110.09438523726614,0.2673102250639485,0.9461368702383197,2.8916194426269506,0.12151340477387906,0.3796478473023518,0.20622171461781932,0.9309888864401977,0.9543742509844205,9.663980102635142,7.360588940249957,98.83578377357303,116.21674370826914,0.9162609650338793,0.5058401284513427,0.8681732580037664,0.7533958092029062,0.7065217391304348,0.28553062178588123,0.975779889767447,1.443247978885032,2.1678981778792217,,,,,,,0.32313441939383186,0.21104987080389917,0.2844975768799973,0.18131813292227164,0.0,0.5227272727272727,8,,
2026-04-26 09:20:50,9,227820,exploiter,0.0017732157122071197,4.0341648548114595,-12.786421718830015,0.009128808673534602,0.10255951848244521,4,7.591583854396169,5.194837822565218,0.005302436663996338,0.004077960824503041,0.05091538140323104,0.04682811006403914,0.0026926575698505532,-0.01894664220464014,0.0034399724802201583,-0.03691778465772271,-0.02602568512785231,3.8743645606390706,3.7973856209150325,0.9801312089971884,0.0,0.016588311737950542,0.031074418071322097,0.029316209914765128,0.11764705882352941,0.017887856897144824,1.8245614035087718,1.4165424454382143,0.23154836983526353,0.11997859572678975,0.2661009823032527,0.1332033788174139,2.085617092841035,0.06195772656040974,0.3373466345602569,0.0,0.31770056950655506,0.5492244667894636,0.016315890126923735,0.08883654920433615,0.0,1.351947406642969,2.4454382142720634,0.04991782287963919,3.8221916446890644e-05,0.0005733287467033597,0.002255093070366548,0.3560205735221588,0.6439794264778412,15.186046511627907,0.011627906976744186,0.1744186046511628,0.686046511627907,0.0451761102603369,0.47676275303643734,0.37953463672636223,0.985538297791511,0.08474703890081527,8.751970287163692,103.85242222020916,0.3174236256401287,0.9378466245936126,3.426789866231845,0.14872147689485152,0.47794867984332523,0.22867821000678606,0.9220547906477058,0.9465770553297905,10.481976760623109,7.795545482963426,95.50558367023834,108.46692716473898,0.9225775281577437,0.47564388906166066,0.8940762738355736,0.7566765578635015,0.7239382239382239,0.26662376662376663,0.9721895099193768,1.8620044086118912,2.297404731873256,,,,,,,0.32507976769232316,0.2142102243560709,0.279544242131433,0.18116576582017294,0.0,0.6046511627906976,9,,
2026-04-26 09:55:22,10,251304,exploiter,0.00042635664652587604,4.248058141087708,-12.381563515766807,0.007369425212999374,0.09041907271856199,4,7.00988971474378,5.371673813980559,0.0038809600699333596,0.0035573612588885462,0.04118121604425023,0.04281589675330273,-0.0010148356327712488,-0.021038451711803786,-0.00170328734457503,-0.034366377107818064,-0.020202861522738886,3.579202861522739,3.5235053653551356,0.9844385752016561,0.0,0.012221086697325838,0.0186084142394822,0.024867995230795435,0.09640606370294669,0.011923011412025208,1.7229603134048714,1.3437659683188554,0.19281212740589337,0.10011071367739738,0.26647930505876344,0.13651848066768865,1.9746636007494465,0.05731561914494975,0.3456821665815023,0.0,0.337037983307784,0.5604258816136127,0.01626664733038455,0.09810746138786165,0.0,1.1380088570941918,2.385496508260944,0.051226366888094024,0.00017032873445750298,0.0002980752853006302,0.0024697666496337933,0.3229763372247601,0.6770236627752398,15.0375,0.05,0.0875,0.725,0.04821280133000831,0.4878977402419538,0.3704479906907428,0.9871028804858464,0.08089845844932159,8.091037633239068,113.40922824064003,0.26890796027274805,0.9470548425301525,2.8668696976288883,0.11876171010049395,0.4517710857347194,0.18167251235194712,0.9192516370439663,0.9603184520090681,10.616202057998128,6.886399742953535,98.40392890551918,120.56755502400885,0.9183042080583955,0.4909635173058934,0.8630870566394745,0.7541208791208791,0.6703930336549776,0.32160508354907036,0.975346240301646,1.7258840306480072,2.2740589337421224,,,,,,,0.32215454523481496,0.22013148671839122,0.2773185410775143,0.1803954269692795,0.0,0.45,10,,
2026-04-26 10:22:24,11,276550,exploiter,0.0009080112495487838,4.224376082269832,-12.36476287215647,0.008680536485344769,0.10325389312617857,4,7.231257401331507,5.133505493402481,0.004610132826127658,0.00424212352090487,0.047040719703554806,0.051467803043473245,0.0008289946922284705,-0.018849322664976624,0.0005941535292719639,-0.035155668224669215,-0.021655153291610545,3.6697298581953577,3.6081359423274972,0.9832156811950866,0.0,0.011051255644458528,0.024756397052998494,0.025786263170403233,0.10667036362195992,0.012279172938287253,1.7280361245345797,1.3600174285035254,0.21607383347857087,0.11284956032638833,0.26554701734928304,0.13732868573239326,1.9533787530697932,0.05727640022181732,0.345599302859859,0.0,0.3302305315693575,0.5413816952278491,0.015874235654455435,0.0957833375415793,0.0,1.1789986532520003,2.429137289075497,0.050701101164540914,0.0,0.0006337637645567615,0.0029707676463598194,0.3267611509369751,0.6732388490630249,15.421686746987952,0.0,0.1927710843373494,0.9036144578313253,0.05859375,0.47999803690616405,0.3689731769868395,0.9868627812944778,0.08069650977222635,8.167788255700344,106.38274911901286,0.2666512276966102,0.9440779001218562,3.0008782426364844,0.12687158361720668,0.4261224951300136,0.18925074054344113,0.9177221568956828,0.9568698431334182,10.78639341508483,6.896830055767538,98.51335461112045,110.20221439519942,0.9211118551777893,0.4740131026373257,0.8758112383002316,0.7464359453347753,0.6877623149988955,0.3039540534570356,0.9743443369816996,1.8437935690682943,2.263804166996752,,,,,,,0.3306473746034186,0.21732114039806347,0.276371979668683,0.17565950532983501,0.0,0.5180722891566265,10,,
2026-04-26 10:49:30,12,301003,exploiter,0.003438636927967309,4.84677014053644,-13.800567117209235,0.009753921448834838,0.11963094076296936,4,8.035981600793699,5.764585524486999,0.005001771689497521,0.0048368664559651125,0.05668945313664153,0.060359700524713844,0.0008897885739991004,-0.023226311699995922,0.001431317220790905,-0.03903856377540588,-0.026351695088537186,4.077332024700445,4.009692062323642,0.9834107298677071,0.0,0.013863329652803336,0.027603974972396025,0.02617265775160512,0.11503700977385188,0.0163579110947532,1.8693411851306587,1.5724450987608882,0.2386210280947123,0.1273054430949168,0.29460597881650513,0.16202510939353046,2.158630842841369,0.05807058438637386,0.3985605038236617,0.0,0.3110456794667321,0.5383532723434201,0.014482554641046823,0.0993992799518608,0.0,1.2662658978448451,2.743426164478796,0.04694720484194168,0.0,0.000327158221895064,0.002126528442317916,0.31580128303195343,0.6841987169680466,14.909090909090908,0.0,0.1038961038961039,0.6753246753246753,0.04529616724738676,0.48630996309963076,0.3707654747833915,0.9864086543329889,0.08182932829544505,8.603891931585228,111.18995604238697,0.28767228418441493,0.9419575926322553,3.28599985721425,0.14750746329693698,0.4188120285228753,0.22714294016270992,0.927367265211213,0.9486919579637773,10.53300607156698,7.713482894834911,99.9818821857641,116.36319594544234,0.9261797672592276,0.47836196873788916,0.8911977342177834,0.7448504388321691,0.6730691874497184,0.31958970233306516,0.973605034217585,1.840028965109282,2.4616611458716724,,,,,,,0.32608185703066833,0.21417862497322768,0.2780344521616743,0.18170506583442972,0.0,0.5454545454545454,10,,
