timestamp,generation,total_steps,match_type,policy_loss,value_loss,entropy_loss,approx_kl,clip_frac,epochs_done,ent_action,ent_target,kl_action,kl_target,cf_action,cf_target,mean_dense_rew,mean_cap_bonus,mean_terminal_rew,mean_all_in_penalty,mean_over_send_penalty,mean_attempts,mean_launched,launch_rate,self_fallback_active_rate,self_fallback_active_rate_ge1,self_fallback_active_rate_ge5,self_fallback_active_rate_ge10,self_fallback_active_rate_ge20,mask_block_owner_rule_ge1,mask_block_owner_rule_ge5,mask_block_owner_rule_ge10,mask_block_owner_rule_ge20,mask_block_enemy_neutral_filter_ge1,mask_block_enemy_neutral_filter_ge5,mask_block_enemy_neutral_filter_ge10,mask_block_enemy_neutral_filter_ge20,mask_block_sun_path_ge1,mask_block_sun_path_ge5,mask_block_sun_path_ge10,mask_block_sun_path_ge20,mask_block_capacity_short_ge1,mask_block_capacity_short_ge5,mask_block_capacity_short_ge10,mask_block_capacity_short_ge20,req_over_src_launched_mean,req_over_src_launched_p50,req_over_src_launched_p75,req_over_src_launched_p90,req_over_src_launched_p95,req_over_prod_launched_mean,req_over_prod_launched_p50,req_over_prod_launched_p75,req_over_prod_launched_p90,req_over_prod_launched_p95,req_over_prod_eta_launched_mean,req_over_prod_eta_launched_p50,req_over_prod_eta_launched_p75,req_over_prod_eta_launched_p90,req_over_prod_eta_launched_p95,eta_advantage_launched_mean,eta_advantage_launched_p50,eta_advantage_launched_p75,eta_advantage_launched_p90,eta_advantage_launched_p95,target_bias_alpha,amount_bin_alpha,send_frac_bin0_mean,send_frac_bin1_mean,send_frac_bin2_mean,send_frac_bin3_mean,send_frac_bin0_p90,send_frac_bin3_p90,mean_filtered_invalid_target,mean_filtered_zero_ships,mean_filtered_sun,mean_filtered_path,mean_out,mean_sun_crash,mean_target_hit_exclusive,mean_target_hit_ambiguous,mean_hit_other_exclusive,mean_hit_other_ambiguous,mean_captured_exclusive,mean_captured_ambiguous,mean_launched_high_prod,mean_captured_neutral,mean_captured_enemy,mean_early_home_expand,noop_rate,high_prod_target_rate,neutral_capture_rate,enemy_capture_rate,early_home_expand_per_episode,mean_target_neutral,mean_target_enemy,mean_early_neutral_attempts,mean_early_enemy_attempts,mean_early_neutral_captured,mean_early_launch_neutral_captured,target_neutral_rate,target_enemy_rate,early_neutral_attempts_per_episode,early_enemy_attempts_per_episode,early_neutral_captured_per_episode,early_launch_neutral_captured_per_episode,early_neutral_launch_to_cap_rate,chosen_surplus_frac_mean,chosen_surplus_frac_std,send_fraction_of_src_mean,send_fraction_of_src_std,ships_to_send_mean,required_ships_mean,send_required_ratio_mean,under_invested_rate,over_send_excess_per_launch,over_send_target_rate,send_required_ratio_mean_neutral,send_required_ratio_mean_enemy,under_invested_rate_neutral,under_invested_rate_enemy,ships_to_send_mean_neutral,ships_to_send_mean_enemy,required_ships_mean_neutral,required_ships_mean_enemy,repeat_target_rate,launch_to_cap_rate_neutral,launch_to_cap_rate_enemy,single_shot_capture_rate,capture_hold_k_rate,post_capture_reloss_rate_k,all_in_launch_rate,remaining_ships_after_launch_mean,distinct_targets_per_turn,eval_under_win,eval_under_loss,eval_sr_win,eval_sr_loss,eval_under_enemy_win,eval_under_enemy_loss,ships_bin_rate_0,ships_bin_rate_1,ships_bin_rate_2,ships_bin_rate_3,mean_unknown_removal,win_rate,league_size,eval_wall_s,gen_wall_s
2026-04-28 05:38:30,1,24083,e20/l23/s21,-0.0009424664494064119,1.4134084396892124,-2.0460370699564616,0.00938629578643827,0.12065972222222222,1,1.8247924407323202,0.22124460803137885,0.00884880723638667,0.0005050621719823943,0.11336805555555556,0.003472222222222222,-0.0002686708466553165,-0.010908815346925222,-0.0004152306606319811,-0.004982352696923138,-0.0143605863056928,0.9536602582734709,0.8116513723373334,0.8510906953454958,0.8649778035602794,0.8649778035602794,0.85404263695806,0.8292006659534465,0.7734146365335866,15.01666084921661,15.262621103538537,15.787198754185948,17.354177881744953,0.9629420237843578,0.9579323150261493,0.9375700295627624,0.8918458632266147,8.866929517086097,8.602908081017668,8.156537042077876,7.016042047979329,5.717507902719126,5.621885623992466,5.34061746291994,4.409752468948507,0.7246489815132507,0.775,0.925,1.0,1.0,12.888421070582016,9.666666666666666,16.5,26.0,34.0,1.4037861161642329,0.8888888888888888,1.65,3.0,4.333333333333333,0.1144318818941582,0.03333333507180214,0.36666667461395264,0.9666666388511658,1.0,0.09954319149255753,-0.0002042900596279651,0.7647764395583765,0.7973877720778348,0.8268670777555303,0.8383767038863174,1.0,1.0,0.0,0.05896275380974131,0.004526014200888594,0.07852011792550762,0.07357887306398704,0.014574596188182536,0.5148029730515301,0.09064485321596147,0.06494207532284184,0.005522567786405348,0.3046132126396213,0.019183656521197526,0.18261844454594528,0.07424324212099821,0.24955362703982062,0.0,0.5547896856703899,0.22499616309408094,0.09147183711055405,0.30746406098122475,0.0,0.29269609267948343,0.5189552796578499,0.009093551467840385,0.0,0.004526014200888594,0.007972428684134036,0.3606179976466977,0.6393820023533023,1.7661290322580645,0.0,0.8790322580645161,1.5483870967741935,0.8767123287671232,1.0869279173274673,0.07400589319597212,0.8049545897958594,0.21548806236311252,29.52023328387988,26.72486826623011,1.1864210520629055,0.031564946027523404,8.846523763237325,0.4531827430137441,1.209665534782959,1.1733109257472027,0.036600936303021706,0.028724595935349657,28.849056603773583,29.898783805408865,26.151794580791602,27.048087694031047,0.6612267867191897,0.6822244289970208,0.9411105776924308,0.9499871761990254,0.8289264939185617,0.16710735060814383,0.6138537883051107,10.057348953803652,0.5990117510276959,,,,,,,0.25558909295544074,0.2935488821814089,0.22402414692791733,0.22683787793523302,0.0,0.49193548387096775,1,,
2026-04-28 05:50:05,2,48137,e21/l18/s25,-7.136017947123317e-05,0.617687095258687,-2.0100259125002564,0.006110753247981417,0.08006240387220641,3,1.7976996866432395,0.21232622771247014,0.00531283367881875,0.0008370157525740729,0.06766623992142069,0.00784394223221423,-0.0008886505362933396,-0.011857903051467533,-0.0016629250852249107,-0.005033674232975805,-0.013635237382555907,0.9369751392699759,0.8048973143759873,0.8590380690389564,0.866546185134483,0.866546185134483,0.8553067727379654,0.8303615872570167,0.7742597332749022,14.549646926736067,14.79444408802207,15.305383604130238,16.81543380177883,0.9868471591636546,0.9795074955625415,0.9553919003433355,0.8998635498939275,8.795478495523799,8.538285109386027,8.113051857713563,7.024541099369541,5.6974452662576205,5.598431385128633,5.30597710245185,4.369590550083164,0.7334700615177567,0.78125,0.9285714285714286,1.0,1.0,12.99155518826507,9.75,16.333333333333332,26.0,34.0,1.4111917633285045,0.9,1.6666666666666667,3.0,4.333333333333333,0.09380197247951018,0.03333333507180214,0.3333333432674408,0.8333333134651184,1.0,0.10033483058214188,-1.2692698874161579e-05,0.7731004927830498,0.8057886117494671,0.8314420199774689,0.8514621893766257,1.0,1.0,0.0,0.05724619605886755,0.004032593331670408,0.07079903550345057,0.076702419555999,0.01263823064770932,0.5219506111249688,0.09175189157728444,0.061237216263407335,0.005030348382805355,0.3117984534796707,0.018250602810343394,0.18641390205371247,0.07370915440259417,0.25633990188741995,0.0,0.5485158393614368,0.23159960745829244,0.09157584835494034,0.31847528536749137,0.0,0.28406917768354534,0.520828136692442,0.008688783570300158,0.0,0.004739336492890996,0.008148332917602061,0.35292598522803575,0.6470740147719642,1.7131147540983607,0.0,0.9344262295081968,1.6065573770491803,0.937799043062201,1.0907096740870823,0.07621069675568064,0.8146073735543753,0.2079648611372308,29.416662362481276,26.63741542275709,1.1869836294928215,0.03300449356954703,8.47017199524818,0.4520246112912613,1.2066527563732108,1.1762557284732102,0.040831260061466416,0.028735632183908046,28.871359578516024,29.714080459770116,26.222157178398945,26.86390485312899,0.6517741852177057,0.6569588760427338,0.9365421455938697,0.9555359617080237,0.8180640145134119,0.17830763249967604,0.6253809204070038,9.12246268271267,0.6050552922590837,,,,,,,0.2598006301327411,0.26419089923041167,0.22126956252259697,0.2547389081142503,0.0,0.4672131147540984,2,,
2026-04-28 06:02:15,3,72873,e13/l30/s21,0.0019903198950261417,0.5286991890960323,-2.1697535646224546,0.005778069321774503,0.07336548096192384,3,1.9394261533607222,0.2303273963307092,0.005168480807933994,0.0005821879446424379,0.06484844689378758,0.004853456913827655,0.00016825679172056924,-0.011358950517464418,0.00020213454075032342,-0.005433780724450189,-0.015498625485122885,1.034403298835705,0.8802150711513583,0.8509399304334232,0.8675259656134033,0.8675259656134033,0.8560547052330276,0.8309962381260485,0.7790249191283637,16.587378406271274,16.88876889332766,17.532588592990432,19.413653976040667,0.9945148327880372,0.9830599186684953,0.9540845247842792,0.8835537307596601,8.990799499352232,8.702227298140652,8.201016908392358,6.953867619352316,5.511398520014931,5.40844471416898,5.093050553402005,4.11698837581316,0.723834291571377,0.7714285714285715,0.9210526315789473,1.0,1.0,13.07379399562149,9.75,17.0,27.0,34.0,1.4375858263858685,0.9,1.7142857142857142,3.111111111111111,4.666666666666667,0.09242793024291192,0.03333333507180214,0.3333333432674408,0.800000011920929,1.0,0.1005711704492569,0.00011299020843580365,0.7590863517667269,0.7989077024970561,0.8264210983981751,0.8454135489149044,1.0,1.0,0.0,0.06464262613195343,0.003719275549805951,0.08582632600258733,0.0725663001293661,0.012694049159120311,0.5722833117723156,0.11291235446313067,0.06646183699870634,0.005538486416558862,0.33125808538163,0.02081985769728331,0.19554495472186287,0.07822606727037516,0.27385187580853815,0.0,0.5443483182406209,0.22215588113718826,0.08887153814357232,0.31111927616773066,0.0,0.2897800776196636,0.5904349935316947,0.008125808538163002,0.0,0.004446959896507115,0.007317270375161708,0.3292150829008405,0.6707849170991595,1.6341463414634145,0.0,0.8943089430894309,1.4715447154471544,0.900497512437811,1.0963936986175542,0.07835323228248972,0.8083944184620033,0.215380460989698,28.268956965048453,25.475451246957242,1.1912656585012509,0.03237955265696046,8.803885546318835,0.4868208279430789,1.1995136469023178,1.1872176214688082,0.03724888392857143,0.02998972954467648,28.616768973214285,28.098254022595,25.962611607142858,25.23635741184526,0.6700959904468837,0.6915457589285714,0.9463882232112291,0.9502813181765989,0.8213654050229926,0.17321070628463625,0.617324208882561,9.641849997703577,0.6388260025873221,,,,,,,0.252055297845956,0.24149175584439445,0.2121434804574473,0.29430946585220225,0.0,0.5040650406504065,3,,
2026-04-28 06:16:14,4,97918,e16/l23/s25,-0.0009287872968826025,0.6384050266399067,-1.9427820404573364,0.005061116225635741,0.0629501800879608,4,1.736499694233038,0.20628234686101882,0.004070389688867904,0.0009792782496946047,0.048929298291819134,0.01079224658730839,-0.0003953204232381713,-0.010888959872229986,-0.0005989219405070872,-0.004962267917748054,-0.014061649031742852,0.9351167897783988,0.7979636654022759,0.85333048676345,0.8724949562878278,0.8724949562878278,0.8620719104961995,0.838778837482905,0.787939437742073,15.27840363611066,15.576951867090674,16.21528005876486,18.09177924797539,0.9365164761264291,0.9304707791392243,0.907857411598894,0.8393654676525639,8.599415625072467,8.340642944341457,7.887462898708248,6.740423639295046,5.562641745704148,5.460972705761782,5.155207319330893,4.155575322918404,0.7307701387720313,0.7777777777777778,0.9259259259259259,1.0,1.0,13.085665082144942,10.0,16.5,26.0,34.0,1.4216953102448309,0.92,1.6727272727272726,3.0,4.375,0.1110015842248074,0.03333333507180214,0.36666667461395264,0.8333333134651184,1.0,0.10329610854387283,0.0013664151774719357,0.7725020200984513,0.7950122322136316,0.8282957172357621,0.8516971846586897,1.0,1.0,0.0,0.05458175284487922,0.005510081852665202,0.07706128967857856,0.07797963665402276,0.01361549211419445,0.5079656618087443,0.09710521062088241,0.06795767618287084,0.005310441205829507,0.29914154521860653,0.0187662208025554,0.1892992613296067,0.07238969854262328,0.24551806747853863,0.0,0.5609103613495707,0.23722792094070552,0.09071803852889668,0.3076807605704278,0.0,0.27183070473148335,0.5261329606707926,0.00798562587342783,0.0,0.004352166101018167,0.0071471351567179075,0.34065549161871406,0.659344508381286,1.6,0.0,0.872,1.432,0.895,1.0917212909682261,0.07936601037116671,0.8111218327698263,0.2116091701684205,29.072454340755566,26.318689016762573,1.1764443296250258,0.031473605203902924,8.810958218663998,0.4329407067278898,1.1864646818973632,1.1712672363359566,0.03892479435957697,0.027623890111558018,28.585047003525265,29.324277149578812,26.034665099882492,26.465432192456554,0.6590943207405554,0.6562867215041128,0.9411095089929422,0.9490077869881939,0.8337628865979382,0.16134020618556702,0.6218663997998499,9.850738053540155,0.5904971052106209,,,,,,,0.29316987740805606,0.2214160620465349,0.20540405303977982,0.2800100075056292,0.0,0.488,4,,
2026-04-28 06:28:54,5,122301,e18/l26/s20,-0.0013463528636667428,0.8339266399828551,-2.131044871988097,0.004934042591506793,0.06291487474599122,4,1.910186994762321,0.22085787376379154,0.0037142375270172914,0.0012533128267204078,0.04511080858302522,0.015411232395770505,0.0006048312348767579,-0.011407989172784322,0.001025304515441086,-0.005351679448796291,-0.01631423532789237,1.0317024156174384,0.8845507115613337,0.8573700111305455,0.8685116011299889,0.8685116011299889,0.8580840258318422,0.8348069958988771,0.7837508546184457,16.70880471989039,17.001417953998487,17.613683356752002,19.46707746787511,0.9778018770668487,0.9699577025286846,0.9418760067171597,0.8705450274354435,8.878271813203733,8.598762425183635,8.134805853524796,6.916659362235507,5.3400811342732055,5.243801274229409,4.952837086032192,3.994784636151675,0.7215898240737906,0.7692307692307693,0.9193548387096774,1.0,1.0,12.802028468100891,9.5,16.25,26.0,33.0,1.39996769220166,0.8787878787878788,1.6666666666666667,3.0,4.375,0.11566981927350782,0.03333333507180214,0.36666667461395264,0.8999999761581421,1.0,0.10269326716661453,0.00032033148454502225,0.7618912073437633,0.7895631141145798,0.8181140682631121,0.8393166920671382,1.0,1.0,0.0,0.059508674076200634,0.004019193700529057,0.08362383627937497,0.07866136242464011,0.012672763810851823,0.55395152360251,0.11015871713899028,0.07456014436287578,0.006561948898822951,0.32178156912603045,0.02087519993438051,0.20026247795595292,0.07821022843784604,0.2644465406225649,0.0,0.548537915760981,0.2264002225519288,0.08841802670623146,0.29896142433234424,0.0,0.30791945207726695,0.5766312594840668,0.00918672845835213,0.0,0.00488044949349957,0.008325472665381618,0.34810830860534125,0.6518916913946587,1.792,0.0,0.952,1.624,0.90625,1.0900064910979228,0.07880441195531097,0.800643670361568,0.21887932062102872,29.252874629080118,26.488918768545993,1.1763213568237347,0.030786350148367954,9.221763724035608,0.46848213919534104,1.1831860176895768,1.1726556474509942,0.03489611081513053,0.02859174964438122,28.7605221097496,29.51578947368421,26.180740543420352,26.65348506401138,0.6755841988130564,0.6754128929142248,0.9422475106685633,0.9496110113704369,0.8187292613985498,0.17733808528941872,0.6050166913946587,10.500510014836795,0.6358938604765615,,,,,,,0.2977559347181009,0.22505563798219586,0.20854970326409494,0.2686387240356083,0.0,0.52,5,,
2026-04-28 06:41:46,6,146690,e25/l20/s19,0.0006045161544579297,1.0501798099191317,-2.0442324750529135,0.004252233774418654,0.05155625312676277,3,1.8217202166618385,0.22251227200765328,0.003255784116442237,0.0009892614992172571,0.03682477957582826,0.012021054206370133,0.00036365574644306876,-0.010727500102505224,0.0018450940997990898,-0.005246217557095411,-0.015153880847923231,0.9938086842428964,0.8549346016646849,0.8602607475864346,0.8708778427491083,0.8708778427491083,0.8599171465099454,0.8363317425817426,0.786139246281595,15.817918099634195,16.111143596198254,16.702962577962577,18.514663746692218,0.9838032858667591,0.971135072992339,0.9396262521262522,0.8666301669860389,8.54611798834165,8.267881388687922,7.803097240597241,6.571156127383885,5.581106722252123,5.457284863380938,5.122737903987904,4.065471302126106,0.726159359268814,0.7727272727272727,0.9230769230769231,1.0,1.0,12.861745240036448,9.5,16.55,26.0,34.0,1.40148519078977,0.875,1.6666666666666667,3.0,4.333333333333333,0.12433296543833712,0.03333333507180214,0.36666667461395264,0.9333333373069763,1.0,0.10263975709676743,0.0006878806161694229,0.7650712043548226,0.7908593721354498,0.8205324257521707,0.8514545363121518,1.0,1.0,0.0,0.05961704046906392,0.00414121120177129,0.07511583090737628,0.08434130140637172,0.014555742342859486,0.5358973307638689,0.10102915248677682,0.07031858624789865,0.006519332485956784,0.31551109106564434,0.020173028824470047,0.17991717577596458,0.07880601910697446,0.25687810078313994,0.0,0.5480339497314363,0.21044554218023118,0.09217783319744856,0.30046520550573114,0.0,0.30940177949075404,0.5455328221739308,0.009225470498995449,0.0,0.004305219566197876,0.008241420312435934,0.36190110786053425,0.6380988921394657,1.859504132231405,0.0,0.8677685950413223,1.6611570247933884,0.8933333333333333,1.092627691717424,0.08036215112299543,0.806698288651781,0.21451100897486225,28.56582418109443,25.844371972567263,1.1826337138160374,0.030598052851182198,8.862596518152607,0.45758333675017426,1.1900478043754654,1.1784287737663244,0.03392525841505433,0.028711010898158588,27.862576199310894,28.96467493423525,25.31301351709515,26.145734686208193,0.6692724569565008,0.6815531407368142,0.94445697106351,0.9518749236594601,0.8298917149332662,0.16519768320322337,0.613639633590715,9.787971799913674,0.6209356677190536,,,,,,,0.29456620785573834,0.22166802551436382,0.19011078605342668,0.29365498057647116,0.0,0.5371900826446281,6,,
2026-04-28 06:54:19,7,171429,e23/l23/s18,-0.0010992761079395084,0.9207920714212572,-1.8430218889462968,0.004639443062914591,0.057272713310798556,3,1.6505070301013232,0.19251485213816885,0.0033705844034932924,0.0012575085564410688,0.040419842643910145,0.015149757192308233,-0.0011300860988722261,-0.010971017421884475,-0.004042200573992481,-0.004739884393063583,-0.012615627147419048,0.8848377056469542,0.7585189377096891,0.8572407492005482,0.8696108244953125,0.8696108244953125,0.8588510598745756,0.8351681260375639,0.783414457175681,14.778547690011145,15.039355053882197,15.592584876794374,17.269552861504973,0.9656867936517542,0.9598958988294086,0.9378145242667882,0.8781630740393627,8.988960668915887,8.720638166419718,8.268734741707627,7.113734619221816,5.933284919638309,5.829878785559243,5.5288174213079,4.5447793532263105,0.7308061390395056,0.782608695652174,0.9259259259259259,1.0,1.0,12.807248423483435,9.5,16.5,26.0,33.0,1.4132172377533523,0.8888888888888888,1.65,3.1,4.4,0.09263167206784613,0.03333333507180214,0.3333333432674408,0.800000011920929,1.0,0.10260303318500519,0.00033627855009399354,0.7669342562130897,0.8047664552615379,0.8266918968989844,0.8538299965033908,1.0,1.0,0.0,0.052831561502081736,0.003516714499373459,0.06997049193580986,0.0741339585270221,0.013541371922874813,0.49120821375156637,0.08646267027769917,0.05937992643194955,0.005295282751930151,0.29249363353409596,0.01653260034762925,0.14370023040543273,0.07227454626298557,0.23675168761873963,0.0,0.5756093617365293,0.18944844124700239,0.09528377298161471,0.3121236344257927,0.0,0.26533004567686647,0.4931888920328227,0.008367355188164437,0.0,0.004001778568252557,0.007437649056146166,0.34980015987210233,0.6501998401278977,1.6428571428571428,0.0,0.7857142857142857,1.4603174603174602,0.8888888888888888,1.0915113242739143,0.0790502977771829,0.812047878210911,0.21193613755684776,28.93754329869438,26.22984279243272,1.1801942293054866,0.03272049027444711,8.315960564881427,0.4164679251384454,1.196709208826599,1.171309357116602,0.04037172455819622,0.028604212769445126,28.339731870810482,29.259159085320874,25.793266301035953,26.464716006884682,0.6526512123634426,0.6960694698354661,0.9348414064420949,0.9551340745585349,0.8160440741736092,0.18032786885245902,0.624886757260858,8.958859579003464,0.5679696026516836,,,,,,,0.2843058886224354,0.23964828137490007,0.19600319744204636,0.2800426325606182,0.0,0.42063492063492064,7,,
2026-04-28 07:08:09,8,196481,e25/l18/s21,-0.00035317743503564627,0.8355492738512705,-2.152544476852125,0.005767546766000345,0.07163956786543892,4,1.928355838571276,0.22418863075424214,0.004124438960036282,0.001682314701091465,0.05068116751737056,0.02029421653275435,0.0004285007185055079,-0.011851229442759062,0.0011975091809037202,-0.00532572249720581,-0.016501277343126286,1.0353265208366598,0.8772952259300655,0.8473609129814551,0.8658834853755114,0.8658834853755114,0.8548925358134949,0.8313240834844716,0.7808212133937831,16.325882172781167,16.614821240649622,17.215398696186824,19.029319255062948,0.967867690490254,0.9600718640082672,0.9325689387005666,0.8679048002673957,8.563584257618515,8.307901248613442,7.876732942900619,6.735946726545024,5.2987639736606065,5.197725570503522,4.911147546506601,3.967209742803027,0.722230293030532,0.7692307692307693,0.92,1.0,1.0,13.07691024357691,9.6,16.5,26.0,35.0,1.413815261297294,0.875,1.65,3.0119999999999707,4.5,0.10096156725669966,0.03333333507180214,0.3333333432674408,0.8333333134651184,1.0,0.10150735825300217,-0.002059749560430646,0.7620009499245534,0.7958025441069767,0.8102933739209645,0.8451872161882859,1.0,1.0,0.0,0.06582308797700782,0.0049896215870988345,0.08721858534248762,0.07428548618872745,0.014649528979722179,0.5670605141306083,0.11248602905955613,0.06586300494970461,0.006266964713396136,0.3216110490180425,0.021515248283570175,0.20313747405396776,0.07652083665974772,0.2666054606418649,0.0,0.5391186332428549,0.23154973154973155,0.08722358722358722,0.3038948038948039,0.0,0.28536643780935655,0.5919287881207089,0.009061152802171483,0.0,0.004829953696311672,0.00822289637553888,0.3252798252798253,0.6747201747201748,1.7734375,0.0,0.9453125,1.609375,0.9074889867841409,1.0905323505323512,0.08003558776499374,0.802524447072411,0.21771642731983132,29.324915824915823,26.52234052234052,1.1888784836796336,0.02993902993902994,9.404631904631904,0.46463356219064345,1.2152636991439016,1.176158279663581,0.0360889634913974,0.026974172230089688,28.514197789900685,29.71575966012543,25.91145614771297,26.81684537055769,0.6740831740831741,0.6700237795495874,0.944972688650617,0.947417403443462,0.8297336213102952,0.16594672426205903,0.6070616070616071,10.700427700427701,0.6301692479642343,,,,,,,0.2952497952497953,0.24242424242424243,0.17567567567567569,0.28665028665028663,0.0,0.5234375,8,,
2026-04-28 07:21:42,9,219945,e23/l21/s20,-0.003451377781659729,0.7221681043789114,-2.0000593519729115,0.00618928179344799,0.07578337297056113,4,1.8051499238480693,0.19490943444163902,0.004539590074589638,0.0017222814777082733,0.0560589334320115,0.02199176290963331,-0.00021270030685305118,-0.010034691442209344,0.0,-0.004878537333787928,-0.014387401977497433,0.9598107739515854,0.8042533242413911,0.8379290440033746,0.864198528409177,0.864198528409177,0.8531673539932397,0.829104763388308,0.7763560695492107,15.259452471252468,15.519804850301366,16.06886435474554,17.711498829508393,0.9277385275001642,0.9222682870800836,0.9033497543340407,0.8545689189459573,8.676876227798623,8.397951146942034,7.939378598178762,6.785860061225715,5.6977279728508154,5.597903015850443,5.296720343218387,4.308989775705796,0.7190828681091004,0.7692307692307693,0.92,1.0,1.0,13.0821295462173,9.666666666666666,17.0,26.0,35.0,1.4385671328924305,0.8666666666666667,1.6923076923076923,3.2,4.583333333333333,0.11885079360953904,0.03333333507180214,0.36666667461395264,0.9333333373069763,1.0,0.09933944046497345,-0.0003539550816640258,0.7574241255887371,0.7892647858269832,0.8127893492520872,0.8415100325083892,1.0,1.0,0.0,0.06286225707466758,0.004517558813501534,0.08817763382202523,0.0783327650869417,0.011805318786225708,0.5023866348448688,0.09346232526423458,0.06597340606887146,0.005753494715308558,0.29428060006818957,0.017175247187180363,0.15909478349812478,0.0783327650869417,0.23312308216842823,0.0,0.5575349471530856,0.19781675586879338,0.09739812410577076,0.28986275237136344,0.0,0.2869928400954654,0.5172604841459256,0.009077736106375725,4.261847937265598e-05,0.004688032730992158,0.008225366518922604,0.35684383445498385,0.6431561655450162,1.7459016393442623,0.00819672131147541,0.9016393442622951,1.5819672131147542,0.9061032863849765,1.0915786126861324,0.0805537881356558,0.7992253416309867,0.22107107087181938,29.302951618886123,26.5120555349478,1.1820843165285946,0.031794817444756505,8.944571034921308,0.4324923286737129,1.2005966920285653,1.1718130520796537,0.036976536976536974,0.0289198319189256,29.191565191565193,29.364752409985993,26.58152658152658,26.4735107522452,0.6675851836150708,0.7156222156222156,0.9359808848974212,0.9563492063492064,0.836639932460954,0.15913887716336006,0.6065921254835461,10.846007100842563,0.5903511762700306,,,,,,,0.3023687138996344,0.22033808489216258,0.18621164750145727,0.2910815537067458,0.0,0.5,9,,
2026-04-28 07:32:52,10,243758,e23/l22/s19,0.0009945289446354917,0.9472638998452699,-1.889294951819302,0.004917822012757573,0.05727703651685393,2,1.7005185407868932,0.18877641302062553,0.00352586018329879,0.0014874412863923425,0.041015625,0.017446453651685394,-0.0001236299500272965,-0.010063410742031664,0.00020996934447570654,-0.004669718221139711,-0.014296896653088647,0.9140385503716457,0.7739470037374543,0.8467334374712855,0.8684606095193449,0.8684606095193449,0.858313740139313,0.8363772377856885,0.7887919818821375,15.273493908373375,15.554873761234042,16.12093716143012,17.854286127306896,0.9360977921356616,0.9302170999143027,0.9086764174792343,0.8552112947525659,8.4800232353136,8.235645696455647,7.830321673631532,6.759572110056378,5.474535421114582,5.372893273857918,5.091587989475314,4.167272201609406,0.7196801333590923,0.7714285714285715,0.9230769230769231,1.0,1.0,13.239248507867607,9.75,17.0,27.0,35.909999999999854,1.4382719207971504,0.8888888888888888,1.6666666666666667,3.1,4.666666666666667,0.12782962528167052,0.03333333507180214,0.4000000059604645,1.0,1.0,0.10054716467857361,-0.0005442198016680777,0.7647683500426344,0.7867633861975887,0.8091203805625314,0.8384725913993173,1.0,1.0,0.0,0.054298072481417714,0.0032335279049258807,0.08255994624784782,0.07239742997522362,0.01154831394616386,0.48893461554613027,0.08898500818880443,0.06303279721160711,0.005291227480787805,0.28732205098055685,0.01662957208247596,0.1925418888842229,0.07344727669760215,0.23050434636543066,0.0,0.5767018015369756,0.24877916440586,0.09489962018448182,0.2978296256104178,0.0,0.2846344433712678,0.48931256036618653,0.008734724730189393,0.0,0.004367362365094696,0.007600890270020577,0.3677699403147043,0.6322300596852957,1.6910569105691058,0.0,0.8455284552845529,1.4715447154471544,0.8701923076923077,1.090340748779164,0.08008644952546586,0.7988970928493154,0.2213439392811974,30.16852957135106,27.33304395008139,1.1840783092144211,0.02854042322300597,9.236353771025502,0.41254776802586823,1.190816736715297,1.180158547662676,0.03349070522277958,0.02566083075866804,30.238713484803778,30.127703398558186,27.619061670109176,27.166666666666668,0.6636462289744981,0.6639126586013573,0.9485066941297632,0.954959933683338,0.8321438766771339,0.1627176705680845,0.6033640803038525,10.91709169831796,0.5649015243774409,,,,,,,0.30320130222463376,0.22756375474769397,0.18605534454693434,0.2831795984807379,0.0,0.5040650406504065,10,,
