timestamp,generation,total_steps,match_type,policy_loss,value_loss,entropy_loss,approx_kl,clip_frac,epochs_done,ent_action,ent_target,kl_action,kl_target,cf_action,cf_target,mean_dense_rew,mean_cap_bonus,mean_terminal_rew,mean_all_in_penalty,mean_launch_cost_penalty,mean_over_send_penalty,mean_attempts,mean_launched,launch_rate,self_fallback_active_rate,self_fallback_active_rate_ge1,self_fallback_active_rate_ge5,self_fallback_active_rate_ge10,self_fallback_active_rate_ge20,mask_block_owner_rule_ge1,mask_block_owner_rule_ge5,mask_block_owner_rule_ge10,mask_block_owner_rule_ge20,mask_block_enemy_neutral_filter_ge1,mask_block_enemy_neutral_filter_ge5,mask_block_enemy_neutral_filter_ge10,mask_block_enemy_neutral_filter_ge20,mask_block_sun_path_ge1,mask_block_sun_path_ge5,mask_block_sun_path_ge10,mask_block_sun_path_ge20,mask_block_capacity_short_ge1,mask_block_capacity_short_ge5,mask_block_capacity_short_ge10,mask_block_capacity_short_ge20,req_over_src_launched_mean,req_over_src_launched_p50,req_over_src_launched_p75,req_over_src_launched_p90,req_over_src_launched_p95,req_over_prod_launched_mean,req_over_prod_launched_p50,req_over_prod_launched_p75,req_over_prod_launched_p90,req_over_prod_launched_p95,req_over_prod_eta_launched_mean,req_over_prod_eta_launched_p50,req_over_prod_eta_launched_p75,req_over_prod_eta_launched_p90,req_over_prod_eta_launched_p95,eta_advantage_launched_mean,eta_advantage_launched_p50,eta_advantage_launched_p75,eta_advantage_launched_p90,eta_advantage_launched_p95,target_bias_alpha,amount_bin_alpha,send_frac_bin0_mean,send_frac_bin1_mean,send_frac_bin2_mean,send_frac_bin3_mean,send_frac_bin0_p90,send_frac_bin3_p90,mean_filtered_invalid_target,mean_filtered_zero_ships,mean_filtered_sun,mean_filtered_path,mean_out,mean_sun_crash,mean_target_hit_exclusive,mean_target_hit_ambiguous,mean_hit_other_exclusive,mean_hit_other_ambiguous,mean_captured_exclusive,mean_captured_ambiguous,mean_launched_high_prod,mean_captured_neutral,mean_captured_enemy,mean_early_home_expand,noop_rate,high_prod_target_rate,neutral_capture_rate,enemy_capture_rate,early_home_expand_per_episode,mean_target_neutral,mean_target_enemy,mean_early_neutral_attempts,mean_early_enemy_attempts,mean_early_neutral_captured,mean_early_launch_neutral_captured,target_neutral_rate,target_enemy_rate,early_neutral_attempts_per_episode,early_enemy_attempts_per_episode,early_neutral_captured_per_episode,early_launch_neutral_captured_per_episode,early_neutral_launch_to_cap_rate,chosen_surplus_frac_mean,chosen_surplus_frac_std,send_fraction_of_src_mean,send_fraction_of_src_std,ships_to_send_mean,required_ships_mean,send_required_ratio_mean,under_invested_rate,over_send_excess_per_launch,over_send_target_rate,send_required_ratio_mean_neutral,send_required_ratio_mean_enemy,under_invested_rate_neutral,under_invested_rate_enemy,ships_to_send_mean_neutral,ships_to_send_mean_enemy,required_ships_mean_neutral,required_ships_mean_enemy,repeat_target_rate,launch_to_cap_rate_neutral,launch_to_cap_rate_enemy,single_shot_capture_rate,capture_hold_k_rate,post_capture_reloss_rate_k,all_in_launch_rate,remaining_ships_after_launch_mean,distinct_targets_per_turn,eval_under_win,eval_under_loss,eval_sr_win,eval_sr_loss,eval_under_enemy_win,eval_under_enemy_loss,ships_bin_rate_0,ships_bin_rate_1,ships_bin_rate_2,ships_bin_rate_3,mean_unknown_removal,win_rate,league_size,eval_wall_s,gen_wall_s
2026-04-28 11:10:15,1,23996,e20/l18/s26,-0.07024370630582173,2.0193370978037515,-2.3633691867192588,0.008220689875700524,0.08984375,1,2.1088640888532004,0.25450513511896133,0.008145461479822794,0.00039839449649055797,0.08984375,0.005208333333333333,-0.0006026004334055685,-0.01148453908984831,-0.002500416736122687,-0.005045840973495579,-0.004087892940865166,-0.014246957826304375,0.9499499916652775,0.81759459909985,0.8606711998245229,0.8536371731093088,0.8536371731093088,0.8418805431284828,0.8158212747497908,0.7584761400088949,15.768461702251214,16.050561180441097,16.63105382208038,18.350684620407083,0.9996370569675384,0.9909426261674907,0.9632262262572429,0.8919652911174406,8.974995644683611,8.712398294220757,8.269810677656245,7.113172910417396,5.495005903873328,5.398629097663711,5.110525826542311,4.201175257146642,0.7210483811139866,0.7692307692307693,0.9166666666666666,1.0,1.0,12.994481540003738,9.6,17.0,27.0,34.0,1.4121296438581512,0.8888888888888888,1.6666666666666667,3.0058823529411978,4.5,0.07822009238069214,0.03333333507180214,0.30000001192092896,0.7333333492279053,1.0,0.09985338151454926,-0.00035686485352925956,0.760013708985456,0.7912778592544423,0.8204093038316492,0.845281536936801,1.0,1.0,0.0,0.05646774462410402,0.004917486247707951,0.0709701616936156,0.07330388398066344,0.012002000333388899,0.5312968828138023,0.10422570428404734,0.06226037672945491,0.005250875145857643,0.31280213368894816,0.019961660276712784,0.16752792132022004,0.07430405067511252,0.25845974329054844,0.0,0.5565094182363727,0.2049034099597329,0.09088128854681686,0.3161221265100158,0.0,0.27637939656609434,0.5412152025337557,0.009293215535922654,0.0,0.004667444574095682,0.00833472245374229,0.3380396554360569,0.6619603445639431,1.8583333333333334,0.0,0.9333333333333333,1.6666666666666667,0.8968609865470852,1.0995264794332023,0.07624104489145268,0.8071249682708392,0.21585762027951774,29.599113104643457,26.56776594117947,1.1888378606464345,0.027473367653804984,8.712727458076355,0.477621270211702,1.201889032935368,1.1821730901359089,0.03166465621230398,0.02533302533302533,28.750452352231605,30.032494032494032,25.9478287092883,26.884345884345883,0.6558438248636526,0.6767189384800965,0.944020944020944,0.9501565435190983,0.8231519507186859,0.1726129363449692,0.617156837759315,10.27830164636322,0.6133938989831639,,,,,,,0.22360976604312147,0.23839135531882358,0.24991080075437078,0.2880880778836842,0.0,0.45,1,,
2026-04-28 11:20:54,2,48432,e23/l18/s23,0.003466534305293605,1.026834045378667,-2.03308904545862,0.008048520577411155,0.0991057389937107,1,1.8322478180411477,0.20084123294683373,0.0071139956484753755,0.0008721889989485718,0.08721501572327044,0.009433962264150943,0.00010679325585202203,-0.009516369291209692,0.0020461614012113275,-0.004948436732689474,-0.00404085627240305,-0.013990423964642323,0.9285480438697005,0.7936241610738255,0.8546936976641692,0.8688679376921539,0.8688679376921539,0.8576117742261784,0.8335203213781622,0.7825090932891994,15.986148643934566,16.27899049160429,16.882595635337122,18.698402012211655,0.9619110964339037,0.9528474610560388,0.9252047820684497,0.8622682263177087,8.745196444601552,8.477427675500708,8.032909895889881,6.861174226486017,5.612464359967814,5.518875177018005,5.23015815569469,4.257968900483417,0.7256445996915147,0.7777777777777778,0.9230769230769231,1.0,1.0,13.51367675621788,10.0,17.0,28.0,36.0,1.4604794162614438,0.9,1.7083333333333333,3.2,4.75,0.12233280025406053,0.06666667014360428,0.36666667461395264,0.9666666388511658,1.0,0.10041437298059464,-0.0004032054857816547,0.7645846157314743,0.7955420130230381,0.8248830407809029,0.8486372852070692,1.0,1.0,0.0,0.05160419053854968,0.004706171222786053,0.07861352103453921,0.06707317073170732,0.01330004910787363,0.5176788345064659,0.09420527091176951,0.05864298575871665,0.004133246030446881,0.3018088066786708,0.016573907349811755,0.17130463250941233,0.07963660173514486,0.2387461122933377,0.0,0.5669504010476346,0.21585108028670139,0.10034548548445316,0.30083019646264114,0.0,0.2794647241774431,0.5141594368963824,0.008798494025208709,4.092322802422655e-05,0.004378785398592241,0.007775413324603045,0.3521373691538184,0.6478626308461816,1.7063492063492063,0.007936507936507936,0.8492063492063492,1.507936507936508,0.8837209302325582,1.0947950291342239,0.07383038750930963,0.8096535919841367,0.2156893861292553,28.60815758263291,25.7841489197133,1.1931472009377062,0.027020058784097356,8.814262878358171,0.44688165002455393,1.2093575683596571,1.1843362649997489,0.03016547078635232,0.025310410697230182,29.154781080685314,28.311047437121935,26.46024308097818,25.416666666666668,0.6564739854586706,0.6775516180992824,0.9492199936326011,0.9582262210796915,0.8398045430533545,0.15649762282091917,0.6235239519414222,9.518692311658846,0.5818464560484531,,,,,,,0.22363739493631724,0.2605063682772134,0.26751920796163564,0.24833702882483372,0.0,0.5396825396825397,2,,
2026-04-28 11:33:48,3,72957,e15/l28/s21,-0.0006586574551571781,0.676485578995198,-2.1375756349104145,0.005547365783778994,0.06825672497022121,4,1.9236648033062618,0.21391082850944562,0.004785241665558715,0.0007826069737196425,0.05714185310353059,0.00756479238528603,-0.00022597349643221155,-0.010331131498470949,-0.00020387359836901122,-0.005070336391437306,-0.004163626886545904,-0.014532436289500506,0.9661569826707441,0.8241794087665647,0.8530491664908209,0.8629754954820957,0.8629754954820957,0.8511660362856739,0.8252355462978661,0.7699241300465802,15.639506563046146,15.923019356404604,16.52991861845133,18.33539621500581,0.955085895958056,0.9454046236928865,0.9158391261171798,0.852152798117896,8.472632283493846,8.214336279605995,7.7775873761716765,6.62076361265696,5.660813222771725,5.5551869905543985,5.230466006248941,4.206889709842308,0.72306999938181,0.7741935483870968,0.921875,1.0,1.0,13.328165042299508,10.0,17.0,27.0,35.0,1.46242108845005,0.9166666666666666,1.725,3.1666666666666665,4.518181818181719,0.12196111390368533,0.03333333507180214,0.36666667461395264,0.9333333373069763,1.0,0.09827858209609985,0.00022361797164194286,0.7617269832724008,0.7913690366624465,0.8199638810330114,0.843763816423366,1.0,1.0,0.0,0.05557594291539246,0.0049337410805300715,0.08146788990825687,0.07938837920489297,0.011253822629969419,0.5239551478083588,0.09863404689092763,0.061896024464831806,0.006483180428134556,0.3027115188583078,0.019571865443425075,0.18140672782874617,0.07698267074413863,0.24530071355759428,0.0,0.5508664627930683,0.2201058724583189,0.09340523425518231,0.2976302379656657,0.0,0.29484199796126404,0.5293374108053007,0.008970438328236493,0.0,0.00436289500509684,0.008032619775739042,0.3577400682728937,0.6422599317271063,1.7886178861788617,0.0,0.8699186991869918,1.6016260162601625,0.8954545454545455,1.0934180972641374,0.07551552523177567,0.804641125649208,0.21883053748568498,28.783456191559885,26.026913372582,1.1882613488213116,0.025577598575174394,8.816306337505566,0.46996941896024463,1.2039332171099917,1.1795320867973214,0.030009680542110357,0.023108920043136652,28.81676116719679,28.764905253427823,26.16692020467432,25.94892928670467,0.6659080789590858,0.658553450421795,0.9425358188260669,0.9500253036437247,0.8353920166428292,0.16057729814068392,0.6151981398110127,10.534309602730916,0.6075840978593272,,,,,,,0.2299015485083857,0.28743877702468706,0.21857220600603572,0.2640874684608915,0.0,0.4959349593495935,3,,
2026-04-28 11:46:47,4,96819,e27/l19/s18,-0.001606840769795173,0.5738941601372977,-2.036592823458228,0.005717015041217894,0.07159601531444705,4,1.8340982168434776,0.20249461024043394,0.004522194434081847,0.0012512216718779021,0.05499077787533163,0.01525673400710292,-0.0009843935965132846,-0.0105443801860699,-0.0029335344899840752,-0.004751487721062776,-0.003924629775317477,-0.01338085659207107,0.9067974184896488,0.7759617802363591,0.855716794528145,0.8616055837589144,0.8616055837589144,0.849816366475336,0.8238207376990035,0.7623047982270783,15.154484671488513,15.444909942600779,16.026009039207068,17.88338916662372,0.9332044358287823,0.9301093004332431,0.9151508393080874,0.871009637684894,9.477575377202351,9.21721536803677,8.794492512151765,7.6814203989073855,6.023120568093819,5.938889621956852,5.667130215747112,4.673741174045251,0.7243784866559634,0.7741935483870968,0.9215686274509803,1.0,1.0,13.272686685389212,10.0,17.0,27.0,34.0,1.4411367336127852,0.9166666666666666,1.6923076923076923,3.111111111111111,4.5,0.1171005253007462,0.03333333507180214,0.36666667461395264,0.9333333373069763,1.0,0.09272153675556183,0.0002884129644371569,0.762982986269475,0.7937295442328325,0.8201252956907434,0.8445554049761693,1.0,1.0,0.0,0.04945100997401727,0.004903193361830526,0.07648143491744196,0.06265191517894561,0.010309278350515464,0.5055318078953985,0.09177772190093035,0.05414466515799179,0.004903193361830526,0.29762802782667,0.017307853490906043,0.17089933785935799,0.07560137457044673,0.23933450674712933,0.0,0.5675551085407762,0.22024195290559517,0.09742925037805142,0.3084359472888313,0.0,0.2746207358980806,0.5013410443382784,0.00859106529209622,0.0,0.004651747548403319,0.007962450758528203,0.3539101317779218,0.6460898682220783,1.680327868852459,0.0,0.9098360655737705,1.5573770491803278,0.926829268292683,1.0919701879455608,0.0751395790341137,0.8052732327768004,0.21598081333172728,29.277381723914452,26.476290775545475,1.1793961882989983,0.027651760639446965,8.622110607042558,0.4402816193110385,1.1959281845612404,1.170340418717249,0.033419807721654204,0.02449218423472373,29.285975888905845,29.272674078408425,26.57179917594995,26.42397391958539,0.6477640959170448,0.662597283686861,0.9424893421382596,0.9551563539587492,0.8275767543859649,0.16748903508771928,0.6123352775977533,10.145873838842082,0.5784510937892884,,,,,,,0.2377943400302441,0.2825664290343487,0.2260747461654785,0.2535644847699287,0.0,0.4426229508196721,4,,
2026-04-28 11:59:36,5,121177,e21/l18/s25,-0.0031203543901423977,0.7207413330206072,-2.1134822491887975,0.005402490117190466,0.06748695404839297,4,1.9074277648438958,0.20605448525184425,0.0038870404279700613,0.0015039231199393272,0.04795193665841331,0.019061940273572324,0.000380819443304048,-0.010508005583381228,-0.00020527136874948682,-0.00495442975613761,-0.004061346118280334,-0.014738484276213142,0.9518433368913704,0.810000821085475,0.850981237869312,0.864449495255919,0.864449495255919,0.854038736435201,0.8305684320487177,0.78187319243604,16.28781380240541,16.563726871891923,17.159335474029714,18.887474972191324,0.9811730224439601,0.9748132638063983,0.9489081854927262,0.8898153503893215,8.33338311545875,8.083125289415934,7.658638066013379,6.563150166852058,5.114628010846281,5.016680424409591,4.72137511054659,3.803408231368187,0.7207070832897255,0.7692307692307693,0.92,1.0,1.0,13.035953708396688,9.6,16.5,27.0,35.0,1.4243907187499991,0.8717948717948718,1.6470588235294117,3.142857142857143,4.625,0.10218786924371276,0.03333333507180214,0.3333333432674408,0.8666666746139526,1.0,0.08852845430374146,0.001979351742193103,0.7599440205051806,0.7895026655730224,0.8218696687675542,0.8425443286528661,1.0,1.0,0.0,0.06149930207734625,0.0035717218162410708,0.07677149191230807,0.07122916495607193,0.012193119303719517,0.5298054027424255,0.09573856638476065,0.059405534116101485,0.004926512849987684,0.3021184005254947,0.018679694556203302,0.20202808112324494,0.07393874702356515,0.24685934805813284,0.0,0.5633467443960917,0.24941713127217435,0.09128231120121642,0.3047643182970096,0.0,0.2753920683143115,0.5346087527711635,0.008867723129977832,0.0,0.004598078659988505,0.008210854749979473,0.3399898631525596,0.6600101368474405,1.728,0.0,0.896,1.6,0.9259259259259259,1.0918160162189567,0.07574553664931634,0.8030719021660221,0.21848329401499736,30.04075012671059,27.120831221490118,1.1932672545752383,0.029903699949315764,9.097820577800304,0.4580835865013548,1.2005497727918644,1.189515823750702,0.03592725104353011,0.0268007986484411,29.56246273106738,30.2871294731992,26.852564102564102,27.25902319152204,0.6639635073492144,0.6821705426356589,0.9462448164644448,0.9526490913744561,0.8455969461629591,0.15005923390812162,0.6116573745565129,10.663152559553978,0.596805977502258,,,,,,,0.25174860618347694,0.26137861125190065,0.2328433857070451,0.2540293968575773,0.0,0.496,5,,
2026-04-28 12:11:43,6,145640,e21/l21/s22,-0.002828131800318564,0.7441371736349538,-1.987883255040894,0.005752844459834767,0.07175971140774588,4,1.7863684080851574,0.20151484801317565,0.003962376837989723,0.0017395620836092955,0.04886542428478909,0.0223354763778237,-0.00096951314229653,-0.010181457711646157,-0.004292196378203818,-0.004697297960184769,-0.0038704249302093695,-0.01274152802191063,0.8886890405919143,0.7604136859747374,0.8556577736890525,0.8620336244761952,0.8620336244761952,0.8504775316299636,0.8249249622358965,0.7694405856764787,14.603781491391931,14.876439033210778,15.451011293265237,17.143894302430517,0.8884737718988236,0.882033523103983,0.8628133112743015,0.8165705072956064,9.216696117534205,8.930192163330611,8.456471557581267,7.237991908417071,5.959423436158934,5.845480298738089,5.5102502566651195,4.4978655661573095,0.7261637508777473,0.775,0.9230769230769231,1.0,1.0,12.958189083611082,10.0,16.666666666666668,26.0,34.0,1.4151247564899183,0.8928571428571429,1.6666666666666667,3.0,4.333333333333333,0.10700820668960673,0.03333333507180214,0.3333333432674408,0.8333333134651184,1.0,0.08695099502801895,0.003681543981656432,0.7651369178967775,0.7921290627129736,0.830399391891016,0.8468914094893032,1.0,1.0,0.0,0.04844050198258595,0.004210440256714221,0.07562441237787679,0.0777091934758615,0.014797857989616973,0.48236111678861954,0.08314597555491968,0.0612353349957078,0.00519151371458938,0.28635081551731184,0.016841761026856885,0.16020112005886442,0.07043289866328742,0.23275967788088134,0.0,0.5713526550300454,0.21067627136867004,0.09262444898398021,0.30609611869691433,0.0,0.28393900993336874,0.4764746760413686,0.007807709602256469,0.0,0.004087806074479827,0.007031026448105302,0.37340070960111815,0.6265992903988818,1.578512396694215,0.0,0.8264462809917356,1.421487603305785,0.900523560209424,1.0913993119019463,0.0752438161098027,0.8080864481317998,0.21475225002661927,29.16922911514891,26.38818406622944,1.185255595525549,0.026126222986775617,8.378023868401247,0.434247639291992,1.2026769962768091,1.1748738994361316,0.028793550244745177,0.02453671928620453,29.35401670025914,29.05911118737131,26.642816009213934,26.236444749485244,0.6547145468229223,0.6176216527497841,0.9413177762525737,0.9555076176351625,0.827939142461964,0.16749654218533885,0.6177292764218901,9.691108482958821,0.5715979233945142,,,,,,,0.24986560584883347,0.2638963552306204,0.23803892054617784,0.24819911837436834,0.0,0.4132231404958678,6,,
2026-04-28 12:25:35,7,170651,e23/l22/s19,-0.003996541935057208,0.7697606790734797,-2.2083712194343,0.006571984645326766,0.08250624469804521,4,1.9763337340281935,0.2320374875918639,0.00429496316450686,0.002234525930826025,0.05554018483250117,0.029392421043630004,-6.06133301347454e-06,-0.01084578785334453,0.0007996481548118827,-0.0051857182839550545,-0.004282855829093647,-0.014586302027108063,0.9884850665707089,0.8449882051897165,0.8548315333899608,0.8612203487223689,0.8612203487223689,0.8495630005508191,0.8234745179465046,0.7650443648036185,16.062597640467597,16.326781997475006,16.903770107434063,18.6221833137271,1.0216380254628383,1.0155740461810685,0.990685548310334,0.9291166251744043,8.571670347824526,8.323184612159942,7.904948266007209,6.8071476121430985,5.694953222359891,5.596751629303579,5.291098487057753,4.306997145697116,0.7250382982370277,0.7727272727272727,0.9230769230769231,1.0,1.0,13.435203936784328,10.0,17.0,27.0,35.0,1.4404428202515436,0.9166666666666666,1.7,3.111111111111111,4.5,0.09858048613717915,0.03333333507180214,0.3333333432674408,0.800000011920929,1.0,0.08875274658203125,0.006352987140417099,0.7660740346546723,0.79115982783885,0.8279329600403478,0.8441883011332129,1.0,1.0,0.0,0.06321218663787934,0.004797888928871297,0.07548678581424173,0.07044900243892688,0.012274599176362401,0.5386429970812843,0.11027148054855863,0.06381192275398824,0.007236815801047539,0.31278237575466794,0.020231098316740633,0.17308384310903202,0.07656631082323778,0.2564471632481708,0.0,0.5525968573827515,0.2048358095959118,0.09061228352417905,0.3034920034068326,0.0,0.27671824397265204,0.5682699612170645,0.007956499140378234,0.0,0.004038223181800008,0.007236815801047539,0.3274817829090565,0.6725182170909435,1.6311475409836065,0.0,0.8278688524590164,1.4836065573770492,0.9095477386934674,1.0901391123308415,0.07513370656691995,0.8062404202994472,0.21461521526529703,28.927131636225987,26.171146020630264,1.1826948128449897,0.030472224850951073,8.631068420554557,0.47123265763064254,1.199299334456948,1.1746092648201982,0.03713336223089149,0.02722859354112432,29.165005057072676,28.81129951452895,26.506574194480567,26.007809751635826,0.6618245481215104,0.6701343736454269,0.9434320692323929,0.9486132789050307,0.8421832551247221,0.1527537663620647,0.6137030377590612,9.93456042396139,0.6214065811043141,,,,,,,0.2519163433330179,0.27425002365855966,0.2292514431721397,0.24458218983628277,0.0,0.5163934426229508,7,,
2026-04-28 12:38:57,8,195030,e27/l17/s20,-0.0032207508289854954,0.6785324738209785,-1.8905393548348812,0.005990645567404601,0.07383242329455796,4,1.7099761268543323,0.18056323225195495,0.0039642303033137006,0.0020118698644825423,0.049452244538170195,0.025838999687182028,-0.0004428565568727182,-0.009486074080150945,-0.0016407563886951884,-0.004444398867878092,-0.003699072232979215,-0.012417162311825745,0.850486074080151,0.72886500676812,0.8569981672615028,0.8682420842330434,0.8682420842330434,0.8575321965766218,0.8338080439112692,0.7819612614948834,14.740495025528222,15.00155111582029,15.557143691323501,17.22376373900381,0.8828123423405243,0.8785159535539122,0.8612266348318616,0.8219165785641619,8.569370169313665,8.316170928594056,7.9038662419142405,6.824779078813509,5.723200411680423,5.6380820780582654,5.357778224733827,4.421026909497118,0.7241952703474529,0.7777777777777778,0.925,1.0,1.0,13.236557112574333,10.0,17.0,27.0,34.0,1.443484361014352,0.9270833333333334,1.7,3.0625,4.5,0.13489035200404156,0.06666667014360428,0.4000000059604645,0.9333333373069763,1.0,0.08374933898448944,0.010317671112716198,0.7564787569622402,0.7893281073382854,0.8251622592593542,0.8464422654236166,1.0,1.0,0.0,0.04782804873046474,0.005004306985520325,0.06878871159604577,0.07670536117150006,0.011813445998605357,0.4617908855982608,0.08101234669182493,0.05931334345133106,0.0059067229993026785,0.27712375405061734,0.015464128963452152,0.1651831494318881,0.07391607531071824,0.21867180770335123,0.0,0.5834939907297264,0.22663064888288592,0.10141257245765097,0.30001688333614723,0.0,0.2707658230444235,0.4580991837236966,0.008162763033758562,0.0,0.004758193527216047,0.007711555026867386,0.3714896730260566,0.6285103269739434,1.6048387096774193,0.0,0.9354838709677419,1.5161290322580645,0.9447236180904522,1.0901767122516743,0.07562330154815519,0.8031339357607986,0.21927637075775647,29.457313298441104,26.693567448927908,1.1771518807950108,0.026563115538297034,8.518149586358264,0.41092743754871,1.1943740084521457,1.1669725053773221,0.032267838206332375,0.023191260744985672,29.261324041811847,29.573155444126076,26.647780639297075,26.72063037249284,0.651302830772694,0.6662626874715952,0.9380372492836676,0.9561194448338708,0.8354082223508975,0.16068326577880718,0.6097698238505262,10.306432551072092,0.5451413101439764,,,,,,,0.2516742641679329,0.28133265799988744,0.21610670268445045,0.2508863751477292,0.0,0.46774193548387094,8,,
2026-04-28 12:53:01,9,218764,e17/l30/s17,-0.00041743912891942567,0.6773560072721566,-1.8801644651566523,0.00543898072916084,0.06488899188116193,3,1.6885179288811603,0.19164652609408406,0.0034895495149520053,0.0020394325142892044,0.042039391087462845,0.02483582960725841,-0.0012206117805679613,-0.01025950113760849,-0.003370691834499031,-0.004614477121429173,-0.0037918877864749163,-0.012450155894497342,0.8595685514451841,0.7358641611190697,0.856085486005588,0.8651761953815779,0.8651761953815779,0.8531474262166497,0.8260630382193008,0.7653008063785449,14.123245557558588,14.389368875777052,14.95004478548809,16.719103923167527,0.9325263971156322,0.9265737131083248,0.9087433967853188,0.873618283953973,8.826465791055027,8.583260164600382,8.17948754117091,7.09218990667754,5.9428920937419525,5.848745595242276,5.561229167695204,4.5757791972456285,0.7301244689680788,0.7796610169491526,0.926829268292683,1.0,1.0,13.20940547762191,10.0,17.0,27.0,35.0,1.4265242837427712,0.90625,1.6666666666666667,3.0695238095238113,4.6,0.11226834578595836,0.03333333507180214,0.36666667461395264,0.9533333182335021,1.0,0.08278460055589676,0.008373633958399296,0.7686804299719229,0.7952213132445722,0.8344207715874766,0.85683351493567,1.0,1.0,0.0,0.04963343726299823,0.003707761017948934,0.07036319204516726,0.07036319204516726,0.011881688716609084,0.4737507373388388,0.0829611527766074,0.05591135080475267,0.005435240583129687,0.28553973202999916,0.01676919187663268,0.17262155557428163,0.07032105839723603,0.2319878655093958,0.0,0.5778629813769276,0.23458345261952476,0.09556255367878615,0.315259089607787,0.0,0.2596275385522879,0.47623662256678184,0.008805932417628719,0.0,0.004508300328642454,0.007626190275554058,0.3528199255654165,0.6471800744345835,1.771186440677966,0.0,0.9067796610169492,1.5338983050847457,0.8660287081339713,1.0911972516461497,0.07553525594590708,0.8129514453002368,0.21309683634672927,28.701860864586315,25.972172917263098,1.1914648723692152,0.029373031777841396,8.459547666762095,0.4201567371703042,1.1862198922777702,1.194324251943089,0.03456669912366115,0.0265416261169601,28.589094449853942,28.763337167123773,26.054852320675106,25.927099000265418,0.644317205840252,0.6410256410256411,0.9393966203662745,0.9545644599303136,0.8277690213497636,0.16735922051869895,0.6270827369023761,9.646149441740624,0.5534254655768096,,,,,,,0.2442599484683653,0.28353850558259375,0.21774978528485542,0.2544517606641855,0.0,0.4322033898305085,9,,
2026-04-28 13:05:29,10,242645,e25/l22/s17,-0.0006605890618934994,0.7306429250486965,-2.085118268537671,0.006085529741198036,0.07312355069064047,4,1.8736588994163705,0.2114593712467011,0.004156371620542086,0.0019406651405451184,0.05185330065907356,0.023183535877907165,-0.0003878899543570202,-0.010712365478832548,0.0,-0.0049935094845274496,-0.004112176118235329,-0.014502659017629064,0.9475733846991332,0.815501863406055,0.8606213266162889,0.8650269629145878,0.8650269629145878,0.8543696873201014,0.8313080597124458,0.7783789292298571,15.817626975399643,16.103154804814928,16.6977928900359,18.46893210179635,0.9763264169335747,0.9701115565536234,0.9471003014977036,0.8886428697158633,8.907961142670553,8.636800697033975,8.201061663313295,7.071705839301099,5.659148423281745,5.561667280374656,5.2656482200627455,4.3189149628037535,0.7230784373787617,0.7701149425287356,0.92,1.0,1.0,13.269846812152332,10.0,17.0,27.0,35.0,1.4624604213419112,0.9090909090909091,1.7142857142857142,3.227350427350446,4.714285714285714,0.1019632004635631,0.03333333507180214,0.3333333432674408,0.8333333134651184,1.0,0.07928694039583206,0.007115463260561228,0.7629597411251757,0.7929524491588592,0.8199274355055558,0.851619062453299,1.0,1.0,0.0,0.05523219295674386,0.004731795150956827,0.07210753318537749,0.06766885808801977,0.011012939156651731,0.5295004396800804,0.09999581257066287,0.06310456011054813,0.0055274067250115156,0.30865541643984756,0.0195552950043968,0.1761651522130564,0.07780243708387422,0.25040827436037016,0.0,0.5598174280809012,0.21602053915275995,0.09540436456996149,0.3070603337612324,0.0,0.281855868682216,0.533645994723839,0.008667978727858967,4.187429337129936e-05,0.004438675097357732,0.008039864327289478,0.34562259306803594,0.6543774069319641,1.6967213114754098,0.00819672131147541,0.8688524590163934,1.5737704918032787,0.927536231884058,1.0894356867779205,0.07540653982857448,0.8056840136652373,0.21366578547385362,29.566777920410782,26.7208215661104,1.2015275748685166,0.028189987163029524,8.89186136071887,0.45588543193333614,1.2157255881555245,1.1940286084972946,0.031941761996731544,0.02620841180163214,29.93180805229535,29.373979912115505,27.183925122567228,26.476224105461394,0.6615147625160462,0.676422522656366,0.9470338983050848,0.9508803266139322,0.8313157894736842,0.1636842105263158,0.6123234916559692,9.812580231065468,0.6008542355847745,,,,,,,0.24985879332477534,0.2922721437740693,0.2093966623876765,0.24847240051347882,0.0,0.5,10,,
